Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO MINISTÉRIO DA FAZENDA - COOPERMINF;3002199;b3S;;I;2;SAO PAULO;SP;41518;220;0;22;0;0;0;242;0;0;0;0;-63;-63;179;0;0;-63;-42;0;0;0;0;-105;74;0;74;0;0;74;-71
CREDICONT - COOPERATIVA DE EC. E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS INDUSTRIAIS, COMERCIAIS, DE ASSIST. TÉCNICA E LOCADORAS, NAS ÁREAS DE METALURGIA E MAT. ELÉTRICO REGIÕES SÃO PAULO E CAMPINAS;56882988;b3S;;I;2;HORTOLANDIA;SP;41518;238;0;4;0;0;0;242;0;0;0;0;-52;-52;190;0;0;-87;-128;0;0;2;0;-213;-23;0;-23;0;0;-23;0
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;;I;3;BARUERI;SP;41518;0;102;140;0;0;0;242;0;0;-94;0;0;-94;148;0;0;-1006;-283;-11;0;75;0;-1225;-1077;0;-1077;0;0;-1077;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;;I;2;TOMBOS;MG;41518;215;0;27;0;0;0;241;-32;-33;0;0;-28;-93;148;18;25;-89;-89;0;0;25;-24;-134;14;0;14;0;0;14;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8652872;b3S;;I;2;SANTA TEREZINHA DO PROGRESSO;SC;41518;223;0;18;0;0;0;241;-46;-19;0;0;-83;-149;92;14;4;-72;-80;0;0;0;-26;-160;-68;1;-68;0;0;-68;0
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A. PIAUÍ FOMENTO;11836226;n1;;I;1;TERESINA;PI;41518;126;0;115;0;0;0;241;0;0;0;0;-42;-42;198;3;0;-283;-105;-12;0;0;-3;-400;-201;0;-201;0;0;-201;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;41518;230;0;9;0;0;0;239;0;0;0;0;-10;-10;229;0;0;-39;-32;0;0;0;0;-71;157;0;157;0;0;157;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;;I;2;VALINHOS;SP;41518;238;0;0;0;0;0;238;0;0;0;0;-25;-25;213;0;0;-91;-82;0;0;0;0;-174;39;0;39;0;0;39;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE MOGI DAS CRUZES;52575206;b3S;;I;2;MOGI DAS CRUZES;SP;41518;220;0;18;0;0;0;238;0;0;0;0;5;5;243;0;0;-38;-31;0;0;0;0;-70;173;0;173;0;0;173;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;;I;2;SAO PAULO;SP;41518;219;0;18;0;0;0;237;0;0;0;0;-52;-52;185;0;0;0;-35;0;0;0;0;-35;150;0;150;0;0;150;-107
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;;I;2;IBIAM;SC;41518;213;0;23;0;0;0;236;-39;-17;0;0;1;-55;181;1;10;-78;-62;0;0;15;-29;-142;40;0;40;0;0;39;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;;I;2;CATAGUASES;MG;41518;236;0;0;0;0;0;236;0;0;0;0;-39;-39;197;11;0;-72;-89;0;0;22;1;-129;68;0;68;1;0;67;-37
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE CHAPECÓ E REGIÃO - CRESOL CREDI CHAPECÓ;4769421;b3S;;I;2;CHAPECO;SC;41518;205;0;31;0;0;0;236;-76;-7;0;0;3;-81;155;193;0;-167;-124;-1;0;2;-32;-130;25;0;25;0;0;25;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;41518;113;0;122;0;0;0;235;0;0;0;0;57;57;292;0;0;-34;-41;0;0;0;0;-74;217;0;217;0;0;217;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DA BAHIA LTDA. - SICOOB SUDOESTE;2558287;b3S;;I;2;BRUMADO;BA;41518;204;0;30;0;0;0;234;-16;0;0;0;46;30;264;20;31;-55;-152;-1;0;17;-7;-147;117;29;146;-10;0;136;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CIMPOR BRASIL;2721419;b3S;;I;2;SAO PAULO;SP;41518;196;0;37;0;0;0;233;0;0;0;0;2;2;235;0;0;-34;-50;0;0;0;0;-85;150;1;150;0;0;150;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;;I;2;SAO PAULO;SP;41518;219;0;14;0;0;0;233;0;0;0;0;-14;-14;219;0;0;-43;-53;0;0;0;0;-96;123;0;123;0;0;123;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MACAPÁ E SANTANA - SICOOB CREDEMPRESAS-AP;13517050;b3S;;I;2;MACAPA;AP;41518;217;0;15;0;0;0;232;-30;0;0;0;-8;-38;194;42;41;-93;-140;1;0;0;-8;-160;34;0;34;1;0;33;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE ORIZONA - GO;4490531;b3S;;I;2;ORIZONA;GO;41518;201;0;30;0;0;0;230;-44;0;0;0;-6;-49;181;0;0;-73;-27;0;0;2;-20;-117;64;0;64;0;0;64;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;;I;2;VILA VELHA;ES;41518;213;0;16;0;0;0;229;-44;0;0;0;32;-12;217;4;0;-76;-37;-1;0;0;-10;-121;97;3;99;1;0;98;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;;I;2;ORLANDIA;SP;41518;225;0;4;0;0;0;228;0;-15;0;0;10;-5;223;0;0;-16;-51;0;0;0;0;-66;157;0;157;0;0;157;0
OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIARIOS S.A.;36113876;n2;;I;2;RIO DE JANEIRO;RJ;41518;0;0;228;0;0;0;228;0;0;0;0;0;0;228;4589;0;-2024;-1387;-411;0;0;0;767;995;0;995;-392;0;603;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA CMI SECOVI-MG - SECOVICRED;14913919;b3S;;I;2;BELO HORIZONTE;MG;41518;107;0;118;0;0;0;225;-75;0;0;0;-5;-81;144;38;51;-131;-123;-5;0;0;-10;-179;-35;0;-35;0;0;-35;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41518;224;0;0;0;0;0;224;-22;0;0;0;-86;-108;116;0;0;0;-58;0;0;0;0;-58;58;0;58;0;0;58;-37
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA;2115870;b3S;;I;2;ITAPIRA;SP;41518;220;0;5;0;0;0;224;0;0;0;0;-3;-3;222;0;0;-39;-38;0;0;0;-3;-80;141;0;141;0;-3;138;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;41518;189;0;34;0;0;0;223;-22;0;0;0;30;7;230;9;42;-114;-110;1;0;1;-10;-183;47;0;47;1;0;46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA E DA CHESF LTDA.   SICOOB COPELBA;86784089;b3S;;I;2;SALVADOR;BA;41518;219;0;3;0;0;0;222;-2;-4;0;0;0;-6;217;30;7;-135;-103;-3;0;38;-4;-170;46;10;56;-4;0;53;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CLEVELÂNDIA - CRESOL CLEVELÂNDIA;8801139;b3S;;I;2;CLEVELANDIA;PR;41518;209;0;13;0;0;0;222;-13;-59;0;0;-47;-119;103;14;6;-58;-53;0;0;24;-40;-107;-4;0;-4;0;0;-4;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PONTE ALTA - CRESOL PONTE ALTA;9377504;b3S;;I;2;PONTE ALTA;SC;41518;194;0;28;0;0;0;222;-48;-8;0;0;-22;-77;145;7;2;-71;-39;0;0;1;-12;-112;33;0;33;0;0;33;0
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;41518;214;0;7;0;0;0;221;-27;0;0;0;-3;-30;191;16;18;-71;-102;-2;0;5;-42;-177;15;0;15;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DOS ÓRGÃOS DO SETOR PÚBLICO PRODUTIVO DO ESTADO DO PARÁ LTDA. - COOPEMATER;34600668;b3S;;I;2;BELEM;PA;41518;217;0;1;0;0;0;219;0;-6;0;0;-31;-38;181;38;0;-114;-76;-4;0;1;-6;-161;20;0;20;-5;0;15;0
BRASIL CENTRAL S.A. DISTRIBUIDORA DE TIT. E VAL. MOBILIARIOS;33488222;n2;;I;2;RIO DE JANEIRO;RJ;41518;0;0;216;0;0;0;216;0;0;0;0;0;0;216;59;0;-244;-211;-13;0;7;0;-402;-186;0;-186;0;0;-186;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;;I;2;CORONEL FREITAS;SC;41518;166;0;49;0;0;0;215;-49;-27;0;0;-41;-117;97;34;3;-56;-44;0;0;6;-43;-101;-4;-1;-5;0;0;-5;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;;I;2;RIO DE JANEIRO;RJ;41518;197;0;16;0;0;0;212;0;0;0;0;273;273;485;0;0;-155;-43;0;0;190;0;-8;477;0;477;0;0;477;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;;I;2;CHARQUEADAS;RS;41518;195;0;17;0;0;0;212;0;0;0;0;-7;-7;204;0;0;-27;-34;0;0;0;0;-62;143;0;143;0;0;143;-69
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS;1530136;b3S;;I;2;OSASCO;SP;41518;144;0;67;0;0;0;211;0;0;0;0;-2;-2;209;0;0;-41;-46;0;0;3;0;-85;124;0;124;0;-1;123;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;;I;2;JUNDIAI;SP;41518;207;0;3;0;0;0;210;0;0;0;0;-93;-93;117;0;0;0;-45;0;0;0;0;-45;72;0;72;0;0;72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;41518;208;0;2;0;0;0;210;0;0;0;0;-17;-17;193;0;0;-95;-49;0;0;0;-21;-166;27;0;27;0;0;27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;;I;2;SAPIRANGA;RS;41518;206;0;4;0;0;0;209;-15;0;0;0;-24;-39;170;39;0;-38;-37;1;0;0;-28;-65;105;0;105;-4;0;101;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;;I;2;SAO PAULO;SP;41518;195;0;14;0;0;0;209;0;0;0;0;-12;-12;197;0;0;-30;-35;0;0;0;-2;-67;130;0;130;0;0;130;0
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S.A. - AFERR;3058464;n1;;I;1;BOA VISTA;RR;41518;0;0;207;0;0;0;207;0;0;0;0;0;0;207;0;0;-839;-139;-10;0;0;-60;-1048;-841;814;-27;0;0;-27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CREDMORLAN;731320;b3S;;I;2;ORLANDIA;SP;41518;193;0;14;0;0;0;207;0;0;0;0;-19;-19;189;0;0;0;-26;0;0;0;0;-26;163;0;163;0;0;163;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS  EMPRESAS DE VIGILÂNCIA, ASSEIO E CONSERVAÇÃO DE BELÉM DO PARÁ - SICOOB COOPER-AÇÃO;2413228;b3S;;I;2;BELEM;PA;41518;197;0;10;0;0;0;207;-4;-30;0;0;-15;-49;158;23;27;-131;-162;-2;0;70;-9;-184;-26;1;-25;-1;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DA PETROBRÁS - PETROCRED;953908;b3S;;I;2;SAO PAULO;SP;41518;207;0;0;0;0;0;207;-33;0;0;0;-109;-142;65;0;0;-74;-43;0;0;4;0;-114;-49;0;-49;0;0;-49;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E SERVIDORES PÚBLICOS DO VALE DO IGUAÇU - CREDIMILSUL;5462911;b3S;;I;2;PORTO UNIAO;SC;41518;187;0;17;0;0;0;204;-20;-34;0;0;-48;-102;102;25;1;-76;-86;0;0;3;-2;-135;-33;0;-33;0;0;-33;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;41518;136;0;66;0;0;0;202;0;0;0;0;-4;-4;198;0;0;-79;-36;1;0;0;0;-115;83;0;83;-1;0;81;0
UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;17508380;n2;;I;2;PORTO ALEGRE;RS;41518;0;0;7;0;195;0;202;0;0;0;0;0;0;202;16;56;-88;-79;-27;0;0;-2;-124;77;0;77;-16;0;62;0
ESCRITORIO RUY LAGE SOCIEDADE CORRETORA DE TITULOS LTDA;17305319;n2;;I;2;BELO HORIZONTE;MG;41518;0;0;199;0;0;0;199;0;0;0;0;0;0;199;20;0;-112;-168;-181;0;0;-7;-448;-249;3;-246;0;0;-246;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;;I;2;PORTO ALEGRE;RS;41518;190;0;8;0;0;0;198;-18;-4;0;0;9;-13;185;22;44;-107;-147;0;0;0;-3;-190;-5;0;-5;-2;0;-7;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;;I;2;VITORIA;ES;41518;179;0;17;0;0;0;196;-30;0;0;0;5;-25;171;0;0;-62;-32;-1;0;6;0;-89;82;0;82;-1;0;80;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;;I;2;MAUA;SP;41518;190;0;6;0;0;0;196;-6;0;0;0;-33;-39;157;0;0;-43;-28;0;0;0;0;-72;86;0;86;0;0;86;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;41518;65;0;131;0;0;0;196;0;0;0;0;-64;-64;132;0;0;-47;-40;-6;0;4;0;-90;42;0;42;0;0;42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO & UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA LTDA ? COOMAR;2588819;b3S;;I;2;BELO HORIZONTE;MG;41518;179;0;16;0;0;0;196;0;0;0;0;-14;-14;182;0;0;-44;-56;0;0;0;1;-102;80;0;80;0;0;80;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;;I;2;SAO JOAO DO SUL;SC;41518;170;0;23;0;0;0;192;-46;-18;0;0;-2;-67;126;23;5;-51;-62;0;0;3;-22;-105;21;-12;8;0;0;8;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;;I;2;PAIM FILHO;RS;41518;140;0;50;0;0;0;189;-58;-22;0;0;-34;-114;75;36;1;-47;-76;0;0;2;-15;-99;-24;0;-24;0;0;-24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA. - COOPERACIC;1663367;b3S;;I;2;CONTAGEM;MG;41518;187;0;2;0;0;0;189;-13;0;0;0;-20;-33;156;8;40;-122;-66;-3;0;0;0;-143;12;-1;11;0;0;11;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;;I;2;SAO PAULO;SP;41518;179;0;9;0;0;0;189;0;-34;0;0;1;-35;154;65;0;-8;-154;0;0;0;0;-97;57;0;57;0;0;57;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;;I;2;RIO DE JANEIRO;RJ;41518;92;0;96;0;0;0;188;0;0;0;0;0;0;188;5;0;-48;-54;0;0;13;0;-83;104;0;104;0;0;104;-98
PÓLOCRED   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7945233;n1;;I;2;FLORIANOPOLIS;SC;41518;184;0;3;0;0;0;188;0;-15;0;0;-34;-49;139;12;0;-55;-141;0;0;0;0;-185;-46;0;-46;0;0;-46;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;;I;2;RIO CLARO;SP;41518;170;0;17;0;0;0;187;-18;0;0;0;-5;-23;164;0;0;0;-69;0;0;3;1;-67;97;0;97;0;0;97;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;;I;2;UBERABA;MG;41518;175;0;12;0;0;0;187;0;0;0;0;-4;-4;183;1;0;-41;-30;0;0;0;0;-69;113;0;113;1;0;113;-50
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;;I;2;VOTORANTIM;SP;41518;161;0;18;0;0;0;179;0;0;0;0;11;11;190;0;0;1;-37;0;0;0;0;-37;153;0;153;0;0;153;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;;I;2;JACINTO MACHADO;SC;41518;162;0;17;0;0;0;179;-42;-27;0;0;-7;-75;104;16;3;-43;-71;0;0;2;-22;-115;-11;-6;-17;0;0;-17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;;I;2;PORTO ALEGRE;RS;41518;163;0;15;0;0;0;178;-2;0;0;0;-23;-26;152;0;0;-91;-55;-3;0;0;0;-149;3;0;3;-2;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;;I;2;RIO DE JANEIRO;RJ;41518;170;0;8;0;0;0;178;0;0;0;0;0;0;178;0;0;-67;5;-3;0;0;-17;-82;96;0;96;0;0;96;-44
NUMATUR CORRETORA DE CÂMBIO LTDA.;18145784;n2;;I;2;SAO PAULO;SP;41518;0;0;10;0;168;0;178;0;0;0;0;0;0;178;2;0;-32;-35;-8;0;0;0;-74;104;0;104;-30;0;74;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DE MATO GROSSO - COOPERJUS;2234924;b3S;;I;2;CUIABA;MT;41518;150;0;27;0;0;0;177;-16;0;0;0;9;-7;169;24;6;-114;-39;0;0;2;0;-121;48;-12;37;0;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;;I;2;ILHA SOLTEIRA;SP;41518;170;0;6;0;0;0;176;0;0;0;0;1;1;176;0;0;-30;-22;0;0;0;-22;-74;101;0;101;0;0;101;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;;I;2;PORTO ALEGRE;RS;41518;151;0;24;0;0;0;175;0;0;0;0;-62;-62;113;50;0;-145;-85;-3;0;7;-5;-181;-68;-4;-72;-19;0;-91;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO RÁPIDO LUXO CAMPINAS;2312896;b3S;;I;2;VALINHOS;SP;41518;172;0;3;0;0;0;174;0;-3;0;0;-34;-37;137;0;0;0;-105;0;0;3;1;-103;34;0;34;0;0;34;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE SÃO ROQUE - SICOOB ALCOOP SÃO ROQUE;4093627;b3S;;I;2;SAO ROQUE;SP;41518;132;0;41;0;0;0;173;-32;0;0;0;-27;-59;114;17;19;-92;-64;-1;0;0;-3;-125;-11;10;1;-5;0;-5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;;I;2;JOAO PESSOA;PB;41518;170;0;0;0;0;0;170;1;0;0;0;0;-1;169;0;0;-78;-21;0;0;0;0;-99;70;0;70;0;0;70;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS ÁREAS DE ENGENHARIA, ARQUITETURA E AGRONOMIA NO SUL FLUMINENSE LTDA - COOPCRED;3665505;b3S;;I;2;VOLTA REDONDA;RJ;41518;161;0;9;0;0;0;170;-19;0;0;0;-21;-40;129;0;0;-16;-62;0;0;0;1;-80;50;0;50;0;0;50;-25
CREDBRASIL - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;3635061;n1;;I;2;PAULINIA;SP;41518;169;0;0;0;0;0;169;0;-1;0;0;84;83;252;0;0;-82;-62;-8;0;0;-7;-158;94;0;94;0;0;95;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COPLANA - CREDICOPLANA;62239819;b3S;;I;2;GUARIBA;SP;41518;77;0;91;0;0;0;168;-58;0;0;0;0;-58;110;1;5;-11;-50;0;0;0;-5;-59;51;0;51;0;0;51;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - SICOOB CREDIBAMA;2895102;b3S;;I;2;BRASILIA;DF;41518;166;0;1;0;0;0;167;0;-7;0;0;-8;-15;153;0;0;-43;-88;0;0;0;-26;-156;-3;0;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;;I;2;CONTAGEM;MG;41518;128;0;36;0;0;0;164;0;0;0;0;1;1;164;2;0;-79;-30;0;0;0;0;-108;56;0;56;0;0;55;-33
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BELA VISTA DA CAROBA - CRESOL BELA VISTA DA CAROBA;7312152;b3S;;I;2;BELA VISTA DA CAROBA;PR;41518;140;0;23;0;0;0;164;-30;-20;0;0;-6;-56;107;10;14;-46;-35;0;0;4;-19;-71;36;0;36;0;0;36;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;;I;2;VALINHOS;SP;41518;146;0;16;0;0;0;162;0;0;0;0;0;0;162;0;0;-81;-38;0;0;20;-4;-103;59;0;59;0;-6;53;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IRINEÓPOLIS - CRESOL IRINEÓPOLIS;9433005;b3S;;I;2;IRINEOPOLIS;SC;41518;108;0;52;0;0;0;160;-62;-15;0;0;2;-76;84;18;1;-45;-49;0;0;12;-9;-72;13;-3;10;0;0;10;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MISSAL - CRESOL MISSAL;8850180;b3S;;I;2;MISSAL;PR;41518;149;0;11;0;0;0;160;-22;-37;0;0;-9;-68;92;32;15;-61;-50;0;0;18;-18;-65;27;0;27;0;0;27;0
