Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA.;18310649;b3S;;I;2;JOAO MONLEVADE;MG;41791;642;0;38;0;0;0;680;0;0;0;0;-7;-7;672;3;0;-178;-116;1;0;0;1;-292;380;3;383;-7;0;376;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;;I;2;SANTO ANTONIO DO SUDOESTE;PR;41791;529;0;144;0;0;0;673;-83;-136;0;0;-19;-237;436;67;48;-194;-161;0;0;57;-131;-314;122;4;127;0;-9;117;-37
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;b3S;;I;2;SANTO ANDRE;SP;41791;668;0;3;0;0;0;671;0;0;0;0;-54;-54;617;3;0;-174;-81;1;0;0;0;-253;364;0;364;0;0;364;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - SICOOB CREDIBELGO;24235459;b3S;;I;2;JOAO MONLEVADE;MG;41791;644;0;27;0;0;0;670;-2;0;0;0;-21;-23;648;0;0;-234;-194;0;0;41;-1;-388;259;-66;194;0;0;194;0
PRIME S/A CCV - PRUDENCIAL;1000082585;n2;;I;2;RIO DE JANEIRO;RJ;41791;0;0;666;0;0;0;666;0;0;0;0;-609;-609;57;34;0;-685;1100;-113;0;0;-6;330;387;21;409;-117;0;291;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL;9187555;b3S;;I;2;PORTO ALEGRE;RS;41791;644;0;21;0;0;0;665;-178;0;0;0;-84;-262;403;73;0;-220;-215;0;0;1;-5;-366;37;0;37;-2;0;35;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;;I;2;OSASCO;SP;41791;577;0;87;0;0;0;663;0;0;0;0;37;37;700;0;0;-182;-132;1;0;1;0;-314;386;0;386;0;-25;361;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;41791;442;0;221;0;0;0;662;-171;-114;0;0;-10;-294;368;77;37;-123;-163;0;0;14;-100;-258;110;5;115;0;-6;109;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;;I;2;TOMBOS;MG;41791;589;0;70;0;0;0;659;-88;-78;0;0;-131;-297;362;40;67;-274;-216;0;0;55;-93;-422;-60;0;-60;0;0;-60;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DA URTIGA - CRESOL SÃO JOÃO DA URTIGA;7542211;b3S;;I;2;SAO JOAO DA URTIGA;RS;41791;486;0;173;0;0;0;659;-177;-35;0;0;-29;-240;418;41;3;-125;-120;-1;0;19;-51;-235;184;4;187;0;0;187;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;;I;2;SANTA LUCIA;PR;41791;433;0;225;0;0;0;659;-119;-160;0;0;-184;-463;196;136;58;-207;-169;0;0;118;-79;-144;52;0;51;0;-10;41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO CORPO DE BOMBEIROS MILITAR DO ESTADO DO PARÁ LTDA. - SICOOB BOMBEIROS;2202150;b3S;;I;2;BELEM;PA;41791;650;0;8;0;0;0;658;0;-139;0;0;-126;-266;392;82;22;-327;-315;-9;0;0;-62;-609;-217;-6;-223;0;0;-223;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;;I;2;SAO PAULO;SP;41791;602;0;55;0;0;0;657;-80;0;0;0;-40;-120;538;0;0;-225;-143;-1;0;0;-5;-374;164;0;164;0;0;164;0
COOPERATIVA DE CRÉDITO RURAL SENHOR DO BONFIM LTDA. - SICOOB BONFIM;4317316;b3S;;I;2;SENHOR DO BONFIM;BA;41791;547;0;106;0;0;0;653;-90;-25;0;0;-87;-201;451;88;220;-313;-379;-5;0;109;-49;-329;123;0;123;-8;0;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DE PIRACICABA E REGIÃO;2072790;b3S;;I;2;PIRACICABA;SP;41791;404;0;246;0;0;0;651;-231;0;0;0;-7;-238;413;38;34;-135;-198;-2;0;9;-5;-260;153;0;153;-9;0;144;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;;I;2;BRASILIA;DF;41791;632;0;15;0;0;0;647;-44;0;0;0;-4;-47;600;15;0;-186;-142;0;0;12;0;-301;300;11;310;0;0;310;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA PERPART E DO IPA - COOPEMATER;11356599;b3S;;I;2;RECIFE;PE;41791;641;0;2;0;0;0;643;0;-13;0;0;-292;-304;339;35;0;-240;-165;-2;0;0;-12;-385;-46;4;-42;-2;-5;-49;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;;I;2;SAPIRANGA;RS;41791;634;0;8;0;0;0;642;-49;0;0;0;-151;-200;443;100;0;-79;-129;-1;0;2;-90;-197;245;1;244;-2;0;242;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALGADO FILHO - CRESOL SALGADO FILHO;4611476;b3S;;I;2;SALGADO FILHO;PR;41791;538;0;100;0;0;0;639;-114;-139;0;0;-222;-475;164;58;29;-180;-155;0;0;51;-122;-319;-156;-12;-168;0;0;-168;-37
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ENÉAS MARQUES - CRESOL ENÉAS MARQUES;8812388;b3S;;I;2;ENEAS MARQUES;PR;41791;529;0;106;0;0;0;635;-90;-106;0;0;2;-194;441;54;35;-135;-128;1;0;12;-86;-249;192;0;192;0;-6;185;-23
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;;I;2;CACAPAVA;SP;41791;580;0;52;0;0;0;632;0;0;0;0;-1;-1;631;0;0;-101;-101;0;0;0;0;-202;429;0;429;0;0;429;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL;10512171;b3S;;I;2;RIO BRANCO DO SUL;PR;41791;551;0;81;0;0;0;632;-60;-65;0;0;-281;-406;226;28;49;-91;-117;0;0;10;-129;-251;-26;0;-26;0;0;-26;0
MACRO CCVM - PRUDENCIAL;1000082729;n2;;I;2;SALVADOR;BA;41791;0;0;0;0;631;0;631;0;0;0;0;-130;-130;501;422;0;-152;-856;-54;0;256;1;-385;116;3;120;0;0;120;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SISTEMA FIERGS-CRESUL;92675578;b3S;;I;2;PORTO ALEGRE;RS;41791;586;0;44;0;0;0;630;-1;0;0;0;0;-1;629;0;0;-90;-81;1;0;0;0;-171;458;0;458;-10;0;448;0
PETRA - PRUDENCIAL;1000080790;b1;;C;2;CURITIBA;PR;41791;0;0;626;0;0;0;626;-2;0;0;0;0;-2;624;15300;1004;-8200;-5659;-1605;0;19;-470;389;1012;18;1031;-485;0;545;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;;I;2;SAO PAULO;SP;41791;418;0;208;0;0;0;625;-132;0;0;0;-67;-199;427;88;82;-182;-190;-7;0;0;-3;-212;214;0;214;-19;0;196;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41791;538;0;87;0;0;0;625;-46;0;0;0;0;-46;579;0;0;0;-22;0;0;0;0;-22;556;0;556;0;0;556;-83
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO ABC - COOPER 7;4414354;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41791;624;0;0;0;0;0;624;0;-3;0;0;-4;-7;618;0;0;-30;-58;0;0;0;0;-89;529;0;529;0;0;529;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE UNIÃO DOS PLANALTOS - CRESOL UNIÃO DOS PLANALTOS;8597482;b3S;;I;2;LAPA;PR;41791;365;0;258;0;0;0;623;-146;-110;0;0;-150;-405;218;63;46;-172;-160;0;0;20;-93;-297;-79;0;-79;0;0;-79;-23
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;;I;2;SOROCABA;SP;41791;0;0;6;0;613;0;619;0;-60;0;0;1;-59;560;33;0;-198;-355;-33;0;12;0;-540;20;-18;2;-44;0;-41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;b3S;;I;2;CAMPINAS;SP;41791;533;0;83;0;0;0;616;0;0;0;0;12;12;628;0;0;-118;-123;1;0;5;-1;-238;390;5;395;-1;0;393;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DOS RAMOS METALÚRGICO, ELETROMECÂNICO E QUÍMICO DE SOROCABA;49060635;b3S;;I;2;SOROCABA;SP;41791;536;0;75;0;0;0;611;-9;0;0;0;-24;-33;578;49;0;-299;-153;-3;0;5;-17;-419;159;0;159;-3;-5;152;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.;7755335;b3S;;I;2;RIO DE JANEIRO;RJ;41791;389;0;215;0;0;0;604;-95;0;0;0;-150;-245;359;83;100;-311;-335;-1;0;0;-11;-475;-116;0;-116;0;0;-116;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;;I;2;MORRO AGUDO;SP;41791;599;0;3;0;0;0;602;0;-12;0;0;-39;-51;552;0;0;-169;-96;-1;0;7;1;-261;291;-7;284;0;0;284;-303
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;;I;1;BOA VISTA;RR;41791;3;0;587;0;0;0;590;0;0;0;0;-1;-1;589;10;0;-1614;-358;-29;0;0;-19;-2009;-1421;1726;305;-124;0;182;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;;I;2;RIO DE JANEIRO;RJ;41791;569;0;20;0;0;0;590;-53;0;0;0;0;-53;536;0;0;-173;-105;1;0;19;0;-259;277;24;301;-2;0;299;-245
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - COSEMI;16651002;b3S;;I;2;ITABIRA;MG;41791;582;0;8;0;0;0;589;-11;0;0;0;-145;-156;433;63;0;-273;-230;-4;0;83;-7;-368;65;-2;63;0;0;63;0
JGP DTVM LTDA. - PRUDENCIAL;1000084284;n2;;I;2;RIO DE JANEIRO;RJ;41791;0;0;587;0;0;0;587;0;0;0;0;0;0;587;25242;0;-1710;-1479;-1707;0;90;-11;20424;21011;0;21011;-8070;-845;12095;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;;I;2;MACEIO;AL;41791;562;0;23;0;0;0;585;-42;-9;0;0;-26;-76;509;36;20;-173;-269;-4;0;20;-1;-372;137;0;137;-4;0;132;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;;I;2;SAO PAULO;SP;41791;285;0;299;0;0;0;584;0;0;0;0;-25;-25;559;0;0;-216;-142;-1;0;0;0;-359;200;0;200;0;0;200;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E SERVIDORES PÚBLICOS DO VALE DO IGUAÇU - CREDIMILSUL;5462911;b3S;;I;2;PORTO UNIAO;SC;41791;525;0;58;0;0;0;583;-78;-93;0;0;-215;-386;197;30;38;-143;-214;1;0;6;-8;-291;-94;0;-94;0;0;-94;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6115743;b3S;;I;2;BOA VENTURA DE SAO ROQUE;PR;41791;471;0;112;0;0;0;582;-57;-164;0;0;-107;-328;255;102;32;-212;-161;1;0;75;-148;-312;-57;1;-57;0;0;-57;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA ELETRONORTE LTDA - ELETROCRED;1042487;b3S;;I;2;BELEM;PA;41791;376;0;195;0;0;0;571;-74;0;0;0;-51;-126;446;31;0;-252;-163;-4;0;26;-49;-410;36;0;35;-2;0;33;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LENÇÓIS PAULISTA - SICOOB CRED-ACILPA;9004796;b3S;;I;2;LENCOIS PAULISTA;SP;41791;494;0;75;0;0;0;570;-59;0;0;0;-49;-108;462;61;153;-220;-277;-2;0;0;-14;-298;163;0;163;-1;0;162;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;;I;2;SAO PAULO;SP;41791;536;0;32;0;0;0;568;0;0;0;0;-197;-198;370;0;0;-77;-211;0;0;0;0;-288;83;0;83;0;0;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE CHAPECÓ E REGIÃO - CRESOL CREDI CHAPECÓ;4769421;b3S;;I;2;CHAPECO;SC;41791;494;0;73;0;0;0;566;-176;-27;0;0;-41;-244;323;363;0;-322;-301;0;0;0;-96;-356;-33;0;-33;0;0;-33;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;;I;2;POCOS DE CALDAS;MG;41791;546;0;20;0;0;0;566;-29;-13;0;0;-42;-84;482;1;0;-211;-148;1;0;69;-6;-295;187;-4;182;0;0;182;0
POLO CC LTDA. - PRUDENCIAL;1000082437;n2;;I;2;PORTO ALEGRE;RS;41791;0;0;0;0;565;0;565;0;0;0;0;0;0;565;9;0;-53;-262;-27;0;0;-1;-334;231;-13;219;-81;0;137;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;;I;2;VILA VELHA;ES;41791;542;0;21;0;0;0;563;-131;0;0;0;-54;-185;378;11;0;-181;-79;-2;0;0;-9;-260;118;5;123;-2;0;121;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MINISTRO ANDREAZZA   CRESOL ANDREAZZA;10514648;b3S;;I;2;MINISTRO ANDREAZZA;RO;41791;517;0;44;0;0;0;561;-66;-40;0;0;-103;-209;351;3;34;-151;-117;0;0;17;-91;-306;45;0;45;0;-6;39;-31
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;;I;2;SAO JOAO;PR;41791;454;0;106;0;0;0;560;-124;-81;0;0;-214;-419;141;57;34;-131;-128;0;0;12;-69;-225;-84;0;-84;0;-1;-86;-26
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;;I;2;CURITIBA;PR;41791;0;0;165;0;391;0;556;0;0;0;0;0;0;556;1;0;-154;-266;-26;0;0;0;-445;111;9;120;-26;0;94;-33
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DA REGIÃO METROPOLITANA DE BELÉM LTDA.;991739;b3S;;I;2;BELEM;PA;41791;538;0;18;0;0;0;556;0;-17;0;0;-44;-62;494;23;0;-176;-127;-2;0;13;-46;-315;179;0;179;-3;0;176;-115
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE ORIZONA - GO;4490531;b3S;;I;2;ORIZONA;GO;41791;478;0;76;0;0;0;554;-104;0;0;0;127;23;577;8;2;-149;-81;0;0;6;-46;-261;316;0;316;0;0;316;0
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;;I;2;ARARAS;SP;41791;0;0;-1039;0;1590;0;551;0;0;0;0;0;0;551;94;0;-814;-960;-107;0;2002;-742;-527;24;5;29;-13;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;;I;2;CONGONHAS;MG;41791;417;0;130;0;0;0;547;0;0;0;0;-17;-17;530;0;0;-57;-124;0;0;14;-7;-175;356;0;356;0;0;356;0
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;;I;2;MACEIO;AL;41791;0;0;1;0;545;0;546;0;0;0;0;0;0;546;0;0;-115;-532;-26;0;10;0;-663;-117;0;-117;0;0;-117;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;41791;447;0;97;0;0;0;544;-54;0;0;0;-3;-57;487;25;78;-181;-212;-2;0;2;-9;-298;189;0;189;-3;0;187;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;;I;2;CATAGUASES;MG;41791;541;0;0;0;0;0;541;0;0;0;0;-38;-38;503;24;0;-153;-126;1;0;36;-2;-222;280;0;281;-2;0;278;-68
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;;I;2;JOAO PESSOA;PB;41791;535;0;0;0;0;0;535;-69;0;0;0;1;-69;465;10;0;-203;-54;0;0;9;0;-237;228;0;228;0;0;228;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA DO SUDOESTE - CRESOL NOVA ESPERANÇA DO SUDOESTE;7926510;b3S;;I;2;NOVA ESPERANCA DO SUDOESTE;PR;41791;423;0;110;0;0;0;533;-81;-108;0;0;-51;-240;292;53;40;-160;-147;0;0;37;-104;-281;11;2;13;0;-7;6;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE BARÃO DE COTEGIPE - CREHNOR NORTE;5996245;b3S;;I;2;BARAO DE COTEGIPE;RS;41791;398;0;134;0;0;0;532;-172;0;0;0;-80;-252;280;185;125;-145;-222;0;0;5;-132;-183;97;0;97;0;0;97;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;;I;2;SAO GONCALO;RJ;41791;509;0;22;0;0;0;531;0;0;0;0;-18;-18;512;0;0;-273;-280;-3;0;58;0;-497;15;0;15;0;0;15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;;I;2;SAO PAULO;SP;41791;475;0;54;0;0;0;530;0;0;0;0;129;128;658;0;0;-103;-100;0;0;0;1;-204;454;0;454;0;0;454;0
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;;I;2;SAO PAULO;SP;41791;0;0;47;0;479;0;526;0;0;0;0;0;0;526;18;0;-57;-124;-26;0;0;0;-189;337;0;337;-123;0;214;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;;I;2;SAO JOAO DO SUL;SC;41791;448;0;77;0;0;0;525;-150;-49;0;0;-104;-302;223;21;12;-124;-92;0;0;20;-81;-245;-23;1;-21;0;0;-21;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;41791;411;0;113;0;0;0;524;-97;0;0;0;-110;-207;317;59;76;-178;-227;-1;0;0;-16;-288;29;0;29;-4;0;25;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;41791;446;0;78;0;0;0;524;-122;-70;0;0;-48;-240;284;58;3;-125;-96;0;0;54;-92;-198;86;-12;74;0;0;74;0
DOMUS CH - PRUDENCIAL;1000081861;n1;;I;2;RIO DE JANEIRO;RJ;41791;425;0;98;0;0;0;523;-71;0;0;0;-488;-559;-36;3944;0;-2048;-2539;-241;0;900;-210;-194;-231;279;49;-53;0;-4;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;;I;2;TIMOTEO;MG;41791;517;0;6;0;0;0;523;0;0;0;0;-170;-170;353;0;0;-123;-126;0;0;1;1;-250;103;-2;101;0;0;101;-87
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;;I;2;JABOTICABAL;SP;41791;436;0;86;0;0;0;522;0;0;0;0;-4;-4;518;0;0;-147;-80;-1;0;0;0;-228;290;0;290;0;0;290;0
GERALDO CORREA - CVM S/A - PRUDENCIAL;1000082767;n2;;I;2;BELO HORIZONTE;MG;41791;38;0;442;34;3;0;517;0;0;0;0;0;0;517;272;159;-1016;-1012;-109;0;16;0;-1690;-1174;0;-1174;0;0;-1174;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8652872;b3S;;I;2;SANTA TEREZINHA DO PROGRESSO;SC;41791;477;0;39;0;0;0;516;-103;-41;0;0;-280;-424;92;19;10;-150;-187;0;0;0;-63;-371;-279;-15;-295;0;0;-295;0
MOEDA SCC LTDA - PRUDENCIAL;1000082121;n2;;I;2;SAO PAULO;SP;41791;0;0;0;0;510;0;510;0;0;0;0;0;0;510;839;0;-574;-392;-105;0;2;-19;-250;260;0;260;-80;0;180;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;;I;2;ORLANDIA;SP;41791;501;0;7;0;0;0;507;0;-42;0;0;5;-38;470;0;0;-32;-91;0;0;0;0;-123;347;0;347;0;0;347;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;;I;2;PORTO ALEGRE;RS;41791;503;0;3;0;0;0;506;-136;0;0;0;-43;-179;327;6;0;-382;-82;0;0;40;-1;-420;-93;33;-60;0;0;-60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;;I;2;BELO HORIZONTE;MG;41791;423;0;83;0;0;0;506;-48;0;0;0;-35;-83;423;0;0;-221;-159;0;0;16;1;-364;59;-6;53;0;0;53;0
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;;I;2;RIO DE JANEIRO;RJ;41791;0;0;505;0;0;0;505;0;0;0;0;0;0;505;185;0;-12;-94;-32;0;3;-43;6;511;0;511;0;0;511;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;;I;2;RIO CLARO;SP;41791;474;0;24;0;0;0;498;-32;0;0;0;-47;-79;419;0;0;0;-205;-1;0;20;-4;-190;229;0;229;0;0;229;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALUMAR - SICOOB ALUMAR;7635360;b3S;;I;2;SAO LUIS;MA;41791;418;0;77;0;0;0;495;0;0;0;0;-21;-22;473;11;0;-175;-168;-1;0;5;-13;-342;131;-2;129;0;0;129;-136
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;41791;188;0;304;0;0;0;492;0;0;0;0;-55;-55;437;0;0;-77;-82;0;0;0;0;-160;277;0;277;0;0;277;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;41791;396;0;95;0;0;0;490;-50;-116;0;0;-178;-344;146;49;48;-195;-166;0;0;76;-180;-369;-222;1;-221;0;0;-221;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;;I;2;IBIAM;SC;41791;405;0;85;0;0;0;489;-104;-30;0;0;162;28;517;4;24;-169;-179;0;0;35;-51;-336;181;0;181;-6;0;175;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;41791;457;0;31;0;0;0;488;0;0;0;0;-16;-16;472;0;0;-77;-65;0;0;0;0;-142;330;0;330;0;0;330;0
