Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;;I;2;BELEM;PA;41699;149;0;0;0;0;0;149;0;0;0;0;-23;-23;126;0;14;-9;-38;0;0;0;-2;-35;91;0;91;-25;0;66;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - SICOOB CREDIBAMA;2895102;b3S;;I;2;BRASILIA;DF;41699;146;0;2;0;0;0;148;0;-8;0;0;-3;-11;137;0;0;-25;-103;0;9;0;-15;-133;4;0;4;0;0;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;;I;2;BAURU;SP;41699;136;0;11;0;0;0;148;-6;0;0;0;-19;-26;122;0;0;-86;-72;0;0;50;0;-108;14;0;14;0;0;14;0
MOEDA SCC LTDA - PRUDENCIAL;1000082121;n2;;I;2;SAO PAULO;SP;41699;0;0;0;0;146;0;146;0;0;0;0;0;0;146;441;0;-273;-231;-50;0;0;-18;-132;15;0;15;-3;0;11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;;I;2;SAO PAULO;SP;41699;109;0;35;0;0;0;144;0;0;0;0;-2;-2;143;0;0;-66;-40;0;0;0;0;-106;36;0;36;0;0;36;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;;I;2;PONTA GROSSA;PR;41699;138;0;6;0;0;0;144;0;0;0;0;-4;-4;140;0;0;-16;-20;0;0;0;0;-36;104;0;104;-2;0;102;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA AFFINIA;9128022;b3S;;I;2;OSASCO;SP;41699;135;0;8;0;0;0;142;0;0;0;0;-1;-1;141;0;0;0;-45;0;0;6;0;-39;102;0;102;-2;0;100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;;I;2;SAO PAULO;SP;41699;129;0;13;0;0;0;142;0;0;0;0;-3;-3;139;0;0;0;-57;0;0;0;0;-57;82;0;82;0;0;82;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;;I;2;SAO PAULO;SP;41699;116;0;26;0;0;0;142;0;0;0;0;-3;-3;139;0;0;-55;-20;0;0;0;0;-75;64;0;64;0;0;64;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA. - COOPERACIC;1663367;b3S;;I;2;CONTAGEM;MG;41699;133;0;8;0;0;0;141;-8;0;0;0;16;7;149;8;36;-108;-72;-3;0;0;0;-140;9;0;9;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41699;140;0;0;0;0;0;140;-10;0;0;0;-9;-20;120;4;0;-61;-38;0;0;1;0;-95;26;0;26;0;0;26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA.;20622809;b3S;;I;2;BELO HORIZONTE;MG;41699;103;0;36;0;0;0;139;0;0;0;0;1;1;140;0;0;0;-111;0;0;64;0;-46;94;3;96;0;0;96;0
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;;I;2;SAO PAULO;SP;41699;0;0;48;-101;191;0;138;0;0;0;0;0;0;138;0;0;-2;-198;-14;0;0;0;-214;-76;0;-76;0;0;-76;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;;I;2;NITEROI;RJ;41699;138;0;0;0;0;0;138;-4;0;0;0;-9;-12;125;0;0;-72;-79;0;0;36;-6;-122;3;0;3;0;0;3;0
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;;I;2;SAO JOSE DOS PINHAIS;PR;41699;0;0;0;0;137;0;137;0;0;0;0;0;0;137;643;0;-241;-233;-68;0;0;1;100;237;0;237;-89;0;149;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;;I;2;OSASCO;SP;41699;114;0;23;0;0;0;137;0;0;0;0;1;1;136;0;0;0;-65;-1;0;0;0;-66;71;0;71;-6;0;64;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;;I;2;SAO GONCALO;RJ;41699;135;0;2;0;0;0;137;0;0;0;0;1;1;138;0;0;-22;-44;0;0;0;0;-67;71;0;71;0;0;71;-67
CREDBRASIL - SCM LTDA - PRUDENCIAL;1000083003;n1;;I;2;PAULINIA;SP;41699;134;0;0;0;0;0;134;0;0;0;0;-52;-52;82;0;0;-71;-60;-6;0;18;-2;-121;-39;0;-39;-12;0;-51;0
ESC RUY LAGE SOC CT LTDA - PRUDENCIAL;1000082509;n2;;I;2;BELO HORIZONTE;MG;41699;0;0;133;0;0;0;133;0;0;0;0;0;0;133;16;0;-136;-212;-11;0;0;-8;-351;-217;0;-217;0;0;-217;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41699;133;0;0;0;0;0;133;0;0;0;0;-45;-45;89;3;0;-50;-35;0;0;16;-5;-72;16;0;16;0;0;16;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;41699;87;0;46;0;0;0;133;-45;0;0;0;-38;-83;50;250;15;-68;-304;-12;0;0;-4;-122;-72;-123;-195;0;0;-195;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER;21130869;b3S;;I;2;BELO HORIZONTE;MG;41699;109;0;24;0;0;0;133;0;0;0;0;7;7;140;0;0;-75;-59;-1;0;8;-1;-128;11;21;32;0;0;32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41699;116;0;16;0;0;0;132;0;0;0;0;0;0;132;0;0;-57;-30;0;0;0;0;-87;45;0;45;0;0;45;0
CONEXION CC LTDA. - PRUDENCIAL;1000082420;n2;;I;2;RIBEIRAO PRETO;SP;41699;0;0;8;0;123;0;131;0;0;0;0;0;0;131;1;0;-45;-96;-6;0;0;0;-146;-15;0;-15;0;0;-15;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE;3232959;b3S;;I;2;RIO BRANCO;AC;41699;121;0;5;0;0;0;126;-47;0;0;0;-1;-48;77;33;1;-73;-41;0;0;0;1;-81;-3;0;-3;0;0;-3;0
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;;I;2;PONTA GROSSA;PR;41699;125;0;0;0;0;0;125;0;0;0;0;0;0;125;0;0;0;-27;0;0;0;0;-27;98;0;98;0;0;98;0
COOPERDADOS  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA DE PROCESSAMENTO DE DADOS DO ESTADO DO PARÁ LTDA.;83383042;b3S;;I;2;BELEM;PA;41699;124;0;0;0;0;0;125;-1;1;0;0;-14;-16;109;0;0;-56;-24;0;0;0;-21;-102;7;0;7;0;0;7;-20
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;;I;2;VISCONDE DO RIO BRANCO;MG;41699;109;0;15;0;0;0;124;0;0;0;0;-6;-6;118;0;0;-51;-18;-1;0;2;0;-67;51;0;51;-2;0;49;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;;I;2;RIO DE JANEIRO;RJ;41699;124;0;0;0;0;0;124;0;0;0;0;-4;-4;120;0;0;-33;-21;0;0;0;0;-54;65;0;65;0;0;65;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALCOA EM PERNAMBUCO;8931800;b3S;;I;2;ITAPISSUMA;PE;41699;111;0;12;0;0;0;123;0;0;0;0;-2;-2;121;1;0;-44;-48;0;0;0;-12;-104;17;0;17;0;0;17;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TAMBOARA - CRESOL TAMBOARA;11282942;b3S;;I;2;TAMBOARA;PR;41699;87;0;36;0;0;0;123;-25;-23;0;0;-26;-74;49;7;13;-36;-38;0;0;7;-13;-61;-12;0;-12;0;0;-13;0
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;;I;2;SALVADOR;BA;41699;0;0;0;0;123;0;123;0;0;0;0;0;0;123;12;0;-36;-83;-7;0;0;-1;-115;8;0;8;0;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DA REGIÃO METROPOLITANA DE BELÉM DO PARÁ - SICOOB FEDERAL PARÁ;83316810;b3S;;I;2;BELEM;PA;41699;110;0;12;0;0;0;122;0;0;0;0;-2;-2;120;90;0;-69;-59;-4;0;0;1;-44;76;1;77;-10;0;67;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA TORTUGA;2498151;b3S;;I;2;SAO PAULO;SP;41699;75;0;47;0;0;0;121;0;0;0;0;-13;-13;108;0;0;0;-27;0;0;16;-2;-14;94;0;94;0;0;94;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;;I;2;FEIRA DE SANTANA;BA;41699;7;0;114;0;0;0;121;-95;0;0;0;0;-94;27;2;0;-180;-113;1;0;226;-3;-70;-42;0;-42;0;0;-42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS DO BRASIL LTDA. - COOPA;23069867;b3S;;I;2;OURO PRETO;MG;41699;113;0;8;0;0;0;121;0;0;0;0;-5;-5;117;12;0;-31;-64;-1;0;0;0;-85;32;0;32;1;0;31;0
CORVAL - CVM S/A - PRUDENCIAL;1000082523;n2;;I;2;BELO HORIZONTE;MG;41699;0;0;121;0;0;0;121;0;0;0;0;-722;-722;-601;571;0;-560;-2445;-66;0;686;-1416;-3230;-3831;-77;-3908;0;0;-3908;0
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;;I;2;SAO PAULO;SP;41699;0;0;120;0;0;0;120;0;0;0;0;0;0;120;122;0;-99;-104;-17;0;0;-1;-99;22;0;22;-5;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;;I;2;ATIBAIA;SP;41699;117;0;2;0;0;0;120;0;0;0;0;-3;-3;116;0;0;-65;-43;0;0;2;0;-107;9;0;9;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB;3606488;b3S;;I;2;VITORIA DA CONQUISTA;BA;41699;97;0;22;0;0;0;119;-27;0;0;0;-32;-59;60;8;2;-51;-61;0;0;10;0;-93;-33;-3;-36;0;0;-36;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;;I;2;JOAO PESSOA;PB;41699;105;0;12;0;0;0;118;-11;0;0;0;-6;-17;101;22;0;-22;-68;-2;0;0;0;-71;30;0;30;-2;-4;24;-23
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DO BANCO DA AMAZÔNIA;2827982;b3S;;I;2;BELEM;PA;41699;117;0;0;0;0;0;117;0;0;0;0;1;1;118;0;0;-81;-34;0;0;16;0;-99;19;0;19;0;0;19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;;I;2;VOLTA REDONDA;RJ;41699;110;0;5;0;0;0;115;0;0;0;0;-18;-18;98;0;0;-22;-25;0;0;0;0;-48;50;2;52;-2;0;50;-11
COOPERATIVA DE CREDITO RURAL ASCOOB CREDIMONTE;5602448;b3S;;I;2;JACOBINA;BA;41699;104;0;11;0;0;0;115;-21;-6;0;0;-98;-125;-9;5;29;-36;-56;0;0;1;-19;-77;-86;-1;-87;0;0;-87;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO - COCREAL;7564184;b3S;;I;2;PAO DE ACUCAR;AL;41699;103;0;12;0;0;0;115;-8;-19;0;0;-24;-52;63;1;0;-32;-25;0;0;0;0;-56;7;0;7;0;0;7;0
COOPERATIVA DE CRÉDITO RURAL E SERVIDORES PÚBLICOS DE MINEIROS GOIÁS;5491616;b3S;;I;2;MINEIROS;GO;41699;105;0;9;0;0;0;114;-7;0;0;0;-27;-33;80;0;11;-41;-48;-1;0;8;-44;-115;-35;2;-33;0;0;-33;0
CAMBIALL CASH CC LTDA. - PRUDENCIAL;1000082293;n2;;I;2;RECIFE;PE;41699;0;0;0;0;113;0;113;0;0;0;0;0;0;113;0;0;-29;-114;-5;0;0;0;-148;-35;0;-35;0;0;-35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;;I;2;RIO DE JANEIRO;RJ;41699;112;0;1;0;0;0;113;0;0;0;0;-2;-2;111;1;0;-48;-77;0;0;10;0;-114;-3;0;-3;0;0;-3;0
MS SCMEPP LTDA - PRUDENCIAL;1000083333;n1;;I;2;FORTALEZA;CE;41699;112;0;0;0;0;0;113;0;0;0;0;-14;-14;98;0;0;-10;-26;-5;0;0;-2;-43;55;0;55;-14;0;41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;;I;2;MOGI DAS CRUZES;SP;41699;95;0;18;0;0;0;113;0;0;0;0;-1;-1;112;0;0;0;-26;0;0;0;0;-26;85;0;85;0;0;85;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;;I;2;RIO CLARO;SP;41699;103;0;8;0;0;0;111;-10;0;0;0;1;-9;101;0;0;0;-73;0;0;2;0;-71;31;0;31;0;0;31;0
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;;I;2;RIO DE JANEIRO;RJ;41699;0;0;111;0;0;0;111;0;0;0;0;0;0;111;802;0;-23;-220;-75;0;0;0;485;596;0;596;-232;0;363;0
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;;I;2;PASSOS;MG;41699;105;0;5;0;0;0;110;0;0;0;0;-39;-39;71;3;0;-40;-27;-5;0;0;0;-69;2;0;2;0;0;2;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;;I;2;AMERICANA;SP;41699;109;0;0;0;0;0;109;0;-8;0;0;-4;-12;97;0;10;-4;-30;-5;0;0;1;-30;68;0;68;-19;0;49;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;;I;2;RIO DE JANEIRO;RJ;41699;106;0;2;0;0;0;108;0;0;0;0;10;10;118;0;0;-50;-40;0;0;5;0;-85;33;0;33;0;0;33;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;;I;2;SAO PAULO;SP;41699;55;0;53;0;0;0;107;0;0;0;0;-13;-13;95;31;18;0;-63;-2;0;0;-3;-19;75;0;75;-9;0;67;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;;I;2;JUNDIAI;SP;41699;105;0;0;0;0;0;105;0;0;0;0;-5;-5;101;0;0;-33;-25;0;0;16;0;-42;58;0;58;0;-3;55;-49
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;;I;2;CERQUILHO;SP;41699;87;0;18;0;0;0;105;0;0;0;0;1;1;104;0;0;0;-20;0;0;0;-21;-41;63;0;63;0;0;63;0
PÓLOCRED SCMEPP LTDA. - PRUDENCIAL;1000083106;n1;;I;2;FLORIANOPOLIS;SC;41699;104;0;0;0;0;0;104;0;-5;0;0;-70;-75;28;10;0;-66;-85;0;0;1;-8;-149;-121;0;-121;0;0;-121;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;;I;2;RIO DE JANEIRO;RJ;41699;91;0;11;0;0;0;102;0;0;0;0;-4;-5;98;0;0;-37;-36;0;0;4;0;-68;29;0;29;0;0;29;-24
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;;I;2;RIO DE JANEIRO;RJ;41699;101;0;0;0;0;0;101;0;0;0;0;2;2;103;0;0;-35;-35;0;0;0;0;-70;33;0;33;0;0;33;-26
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MICRO E PEQUENOS EMPRESÁRIOS E MICROEMPREENDEDORES DE CABREÚVA E LOUVEIRA - SICOOB CREDESP;8541626;b3S;;I;2;CABREUVA;SP;41699;85;0;16;0;0;0;101;-15;0;0;0;7;-8;93;8;29;-91;-54;1;0;1;-8;-116;-23;0;-23;0;0;-23;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;;I;2;SUMARE;SP;41699;99;0;1;0;0;0;101;0;0;0;0;0;0;101;0;0;-44;-19;0;0;0;0;-64;37;0;37;0;0;37;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;;I;2;BEBEDOURO;SP;41699;99;0;1;0;0;0;100;-15;-12;0;0;-2;-28;72;0;0;-18;-43;0;0;0;0;-61;11;0;11;0;0;11;0
BOM CRÉDITO SCMEPP LTDA. - PRUDENCIAL;1000083065;n1;;I;2;VOLTA REDONDA;RJ;41699;100;0;0;0;0;0;100;0;0;0;0;-25;-25;75;34;0;-19;-55;-6;0;0;-4;-50;25;0;25;-4;-2;19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;;I;2;CARANDAI;MG;41699;98;0;1;0;0;0;99;0;0;0;0;-3;-3;96;0;0;-15;-26;0;0;0;0;-41;54;0;54;0;0;54;-24
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA HELIBRAS - HELICOOP;41790809;b3S;;I;2;ITAJUBA;MG;41699;99;0;0;0;0;0;99;0;0;0;0;-1;-1;97;0;0;-24;-17;0;0;0;0;-42;56;0;56;0;-3;53;0
CORPAL SCMEPP LTDA - PRUDENCIAL;1000083216;n1;;I;2;DOURADOS;MS;41699;99;0;0;0;0;0;99;0;0;0;0;-124;-124;-25;0;13;-34;-69;-5;0;0;-3;-99;-124;0;-124;-4;0;-128;0
UNICREF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA UNIMED DE MANAUS LTDA.;34503581;b3S;;I;2;MANAUS;AM;41699;97;0;0;0;0;0;97;0;0;0;0;-8;-8;89;13;0;-52;-45;0;0;0;-3;-86;3;-11;-8;0;0;-8;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;;I;2;POCOS DE CALDAS;MG;41699;88;0;9;0;0;0;97;0;0;0;0;1;1;98;0;0;-29;-13;-3;0;0;0;-45;53;0;52;-3;0;50;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;;I;2;SAPUCAIA DO SUL;RS;41699;87;0;9;0;0;0;97;0;0;0;0;1;1;98;0;0;-31;-17;0;0;0;-1;-50;48;0;48;-1;0;47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCOA ALUMÍNIO S/A E EMPRESAS SUBSIDIÁRIAS EM POÇOS DE CALDAS LTDA. - CREDIAL;18625152;b3S;;I;2;POCOS DE CALDAS;MG;41699;92;0;4;0;0;0;96;0;-1;0;0;1;0;96;0;0;-22;-25;0;0;3;-4;-47;49;0;49;0;0;49;0
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;;I;2;RIO CLARO;SP;41699;0;0;7;0;89;0;96;0;0;0;0;0;0;96;0;0;-6;-32;-4;0;0;0;-41;54;0;54;-16;0;38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA S DE PERNAMBUCO E DO SEBRAE DE ALAGOAS - COOPESPE;2039597;b3S;;I;2;RECIFE;PE;41699;78;0;18;0;0;0;96;-23;0;0;0;-6;-29;66;13;0;-17;-62;-1;0;0;-2;-70;-3;0;-3;1;-2;-6;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DE MATO GROSSO - COOPERJUS;2234924;b3S;;I;2;CUIABA;MT;41699;71;0;24;0;0;0;95;-8;0;0;0;9;1;95;18;3;-37;-41;0;0;0;0;-57;38;5;43;0;0;43;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI E IEL - CREDFISP LTDA.;5747018;b3S;;I;2;CAMPINA GRANDE;PB;41699;92;0;3;0;0;0;94;0;0;0;0;-22;-22;72;0;0;-17;-18;0;0;0;0;-35;37;-15;22;0;0;22;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;;I;2;IBIA;MG;41699;87;0;7;0;0;0;94;0;0;0;0;-4;-4;90;0;7;-11;-15;-5;0;0;0;-23;67;0;67;-21;0;45;0
GBM BRASIL DTVM S.A. - PRUDENCIAL;1000083917;n2;;I;3;SAO PAULO;SP;41699;0;0;93;0;0;0;93;0;0;0;0;0;0;93;1242;0;-1318;-807;-20;0;1;-64;-967;-874;0;-874;0;0;-874;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;;I;2;SAO PAULO;SP;41699;80;0;12;0;0;0;93;0;0;0;0;-3;-3;90;0;0;0;-48;0;0;0;-9;-57;33;0;33;0;0;33;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MARILENA - CRESOL MARILENA;11212010;b3S;;I;2;MARILENA;PR;41699;74;0;19;0;0;0;92;-9;-18;0;0;-84;-111;-19;7;12;-29;-34;0;0;5;-19;-59;-77;0;-77;0;1;-78;0
SAFDIÉ DTVM LTDA - PRUDENCIAL;1000083955;n2;;I;2;SAO PAULO;SP;41699;0;0;92;0;0;0;92;0;0;0;0;0;0;92;29;0;-598;-1696;-7;0;0;1;-2272;-2180;4;-2176;0;0;-2176;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ELEKTRO;56396682;b3S;;I;2;RIO CLARO;SP;41699;92;0;0;0;0;0;92;-2;-11;0;0;-6;-20;72;0;0;-17;-48;0;0;13;0;-52;19;0;19;0;0;19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;41699;90;0;0;0;0;0;90;0;0;0;0;86;86;176;0;0;-73;-124;0;0;0;0;-197;-21;120;99;0;0;99;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INFRAERO - AEROCRED;5292849;b3S;;I;2;GUARULHOS;SP;41699;74;0;14;0;0;0;88;0;0;0;0;-30;-30;59;0;0;-38;-40;1;0;0;0;-78;-20;0;-20;0;0;-20;0
CREDIX FINANCIAL S.A SCMEPP - PRUDENCIAL;1000083285;n1;;I;2;RIO DE JANEIRO;RJ;41699;86;0;2;0;0;0;88;0;0;0;0;-35;-35;53;15;0;-10;-174;-5;0;0;0;-174;-121;0;-121;0;0;-121;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE SILVÂNIA-GO;8178439;b3S;;I;2;SILVANIA;GO;41699;85;0;3;0;0;0;88;-10;0;0;0;-81;-91;-3;0;0;-33;-28;0;0;7;-12;-66;-69;0;-69;0;0;-69;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;;I;2;RIO DE JANEIRO;RJ;41699;86;0;2;0;0;0;88;0;0;0;0;-38;-38;50;0;0;0;-25;0;0;0;0;-25;25;0;25;0;0;24;-13
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALTO PARANÁ - CRESOL ALTO PARANÁ;11453724;b3S;;I;2;ALTO PARANA;PR;41699;57;0;30;0;0;0;88;-21;-14;0;0;-6;-41;47;7;10;-33;-35;0;0;6;-14;-59;-12;0;-12;0;0;-12;0
