Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;42339;469;0;37;0;0;0;506;1;0;0;0;-121;-122;384;0;0;-82;-84;1;0;36;0;-130;254;0;254;0;0;254;-324
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;;I;2;RIO DE JANEIRO;RJ;42339;456;0;48;0;0;0;505;1;0;0;0;4;3;508;0;0;-215;23;-7;0;0;-51;-249;259;0;259;0;0;259;-201
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CREDMORLAN;731320;b3S;;I;2;ORLANDIA;SP;42339;452;0;42;0;0;0;494;1;0;0;0;-23;-24;470;0;0;0;-72;0;0;32;0;-40;430;0;430;0;0;430;-630
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;;I;2;RIO DE JANEIRO;RJ;42339;144;0;350;0;0;0;494;1;0;0;0;1;-1;492;10;0;-101;-174;0;0;26;0;-240;252;0;252;0;0;252;-242
SICOOB CREDICONT - COOPERATIVA ECONOMIA CRÉDITO MÚTUO EMPREGADOS EMPRESAS INDUSTRIAIS, COMERCIAIS,DE ASSIST. TÉCNICA E LOCADORAS, NAS ÁREAS DE METALURGIA E MAT. ELÉTRICO REGIÕES SÃO PAULO E CAMPINAS;56882988;b3S;;I;2;HORTOLANDIA;SP;42339;469;0;19;0;0;0;488;1;0;0;0;-28;-29;459;0;0;-234;-365;1;0;28;-1;-573;-114;0;-114;0;0;-114;0
PAX S/A - PRUDENCIAL;1000082695;n2;;I;2;FORTALEZA;CE;42339;0;0;486;0;0;0;486;0;0;0;0;0;0;486;352;0;-591;-590;-61;0;4;0;-886;-400;0;-400;0;0;-400;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE HONORIO SERPA - CRESOL HONORIO SERPA;2565350;b3S;;I;2;HONORIO SERPA;PR;42339;395;0;91;0;0;0;486;-84;-110;0;0;34;-160;326;56;34;-158;-139;0;0;17;-61;-250;76;-13;63;-5;-5;53;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;;I;2;CONTAGEM;MG;42339;382;0;97;0;0;0;479;1;0;0;0;-20;-21;459;2;0;-177;-71;1;0;6;-6;-246;212;0;212;0;0;212;-162
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;;I;2;FLORIANOPOLIS;SC;42339;0;0;6;0;473;0;478;0;0;0;0;0;0;478;0;1;-202;-247;-23;0;0;0;-471;7;8;15;-19;0;-5;0
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;;I;2;BELEM;PA;42339;0;0;0;0;477;0;477;0;0;0;0;0;0;477;4;0;-73;-115;-32;0;19;-10;-207;270;0;270;-103;0;166;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;;I;2;PORTO ALEGRE;RS;42339;402;0;68;0;0;0;470;-5;0;0;0;17;13;483;2;0;-230;-135;-7;0;0;-55;-425;58;3;61;0;0;61;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;;I;2;FEIRA DE SANTANA;BA;42339;40;0;429;0;0;0;469;-293;-15;0;0;-6;-314;155;25;0;-502;-366;-14;0;839;-19;-37;118;11;130;0;0;130;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE SÃO ROQUE - SICOOB ALCOOP SÃO ROQUE;4093627;b3S;;I;2;SAO ROQUE;SP;42339;406;0;63;0;0;0;468;-68;0;0;0;-256;-324;144;17;39;-177;-151;-1;10;9;-6;-261;-117;1;-117;-2;0;-119;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;;I;2;RIO CLARO;SP;42339;408;0;59;0;0;0;468;-36;0;0;0;-22;-58;409;0;0;0;-173;0;0;54;-3;-121;288;0;288;0;0;288;-372
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;;I;2;MOGI DAS CRUZES;SP;42339;318;0;149;0;0;0;467;0;0;0;0;-98;-98;370;0;0;-105;-90;1;0;38;0;-157;212;0;212;0;-12;200;-360
COOPERATIVA DE CREDITO DE MENDES LTDA;28572261;b3S;;I;2;MENDES;RJ;42339;393;0;72;0;0;0;465;-157;0;0;0;-2;-158;307;49;76;-286;-216;-4;0;22;-17;-376;-70;1;-69;-5;0;-74;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPLUIZA;2093154;b3S;;I;2;FRANCA;SP;42339;425;0;39;0;0;0;464;1;0;0;0;-51;-51;412;6;0;-161;-139;0;0;0;-13;-308;105;0;105;0;0;105;-207
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;;I;2;VALINHOS;SP;42339;383;0;80;0;0;0;462;1;0;0;0;3;2;464;0;0;-169;-105;-1;0;47;-4;-232;232;0;232;0;-18;215;-273
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;;I;2;JUNDIAI;SP;42339;429;0;27;0;0;0;456;1;0;0;0;0;0;455;0;0;0;-138;0;0;36;0;-101;354;0;354;0;0;354;-679
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;;I;2;VALINHOS;SP;42339;453;0;0;0;0;0;453;0;0;0;0;25;25;478;0;0;-195;-195;-2;0;72;1;-320;158;0;158;0;-26;132;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;;I;2;PORTO ALEGRE;RS;42339;192;0;255;0;0;0;447;-159;0;0;0;6;-153;294;9;0;-48;-61;0;0;0;-3;-103;191;32;224;-80;0;144;-177
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;;I;2;MACEIO;AL;42339;0;0;2;0;441;0;443;0;0;0;0;0;0;443;9;0;-129;-471;-22;0;5;1;-608;-165;0;-165;2;0;-163;0
MACRO CCVM - PRUDENCIAL;1000082729;n2;;I;2;SALVADOR;BA;42339;0;0;0;0;443;0;443;0;0;0;0;0;0;443;128;0;-211;-231;-29;0;0;0;-343;100;0;100;-67;0;33;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;;I;2;PORTO ALEGRE;RS;42339;406;0;35;0;0;0;442;0;0;0;0;-12;-12;429;200;0;-431;-354;-13;0;1;-111;-708;-279;0;-279;1;0;-280;0
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;439;0;0;0;439;0;0;0;0;0;0;439;15154;0;-5365;-6142;-1376;0;1;0;2272;2711;0;2711;-1460;-704;546;-198
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BELA VISTA DA CAROBA - CRESOL BELA VISTA DA CAROBA;7312152;b3S;;I;2;BELA VISTA DA CAROBA;PR;42339;335;0;99;0;0;0;433;-99;-59;0;0;-17;-174;259;44;43;-137;-122;0;0;37;-68;-204;55;0;55;-2;-2;51;0
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;431;0;0;0;431;0;0;0;0;0;0;431;3527;0;-786;-441;-255;0;0;0;2045;2476;9;2484;-591;-1086;807;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;;I;2;PORTO ALEGRE;RS;42339;430;0;0;0;0;0;430;-4;0;0;0;-433;-438;-7;0;0;-213;-198;0;0;0;0;-411;-418;409;-9;0;0;-9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA AFFINIA;9128022;b3S;;I;2;OSASCO;SP;42339;399;0;31;0;0;0;430;1;0;0;0;16;15;445;0;0;0;-107;-1;0;0;0;-108;337;0;337;-9;0;328;-533
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;;I;2;ILHA SOLTEIRA;SP;42339;387;0;35;0;0;0;422;1;0;0;0;1;-1;421;0;0;-77;-67;1;0;32;-58;-171;250;0;250;0;-8;242;-349
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;;I;2;LARANJEIRAS DO SUL;PR;42339;368;0;53;0;0;0;421;-57;0;0;0;-128;-185;236;29;54;-191;-146;0;0;37;-76;-292;-56;0;-56;0;0;-56;0
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;;I;2;SAO JOSE DOS PINHAIS;PR;42339;0;0;0;0;421;0;421;0;0;0;0;0;0;421;1363;0;-353;-820;-101;0;1;0;89;510;0;510;-247;0;264;0
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;;I;2;BELEM;PA;42339;421;0;0;0;0;0;421;0;0;0;0;-103;-103;317;0;31;-36;-71;0;0;0;-7;-83;234;0;234;-66;0;167;-3
ADVALOR DTVM LTDA - PRUDENCIAL;1000083797;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;419;0;0;0;419;0;0;0;0;0;0;419;78;0;-293;-265;-25;0;0;0;-505;-86;0;-86;0;0;-86;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;;I;2;SAO PAULO;SP;42339;418;0;1;0;0;0;419;1;0;0;0;-7;-8;411;0;0;-154;-84;0;0;25;0;-213;198;0;198;0;-30;168;-293
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;;I;2;JOAO PESSOA;PB;42339;334;0;85;0;0;0;418;-65;0;0;0;-4;-69;349;5;7;-60;-115;0;0;2;-23;-184;165;0;165;0;0;165;-155
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;;I;2;PAO DE ACUCAR;AL;42339;397;0;21;0;0;0;418;-16;-19;0;0;-90;-124;293;0;0;-83;-87;0;0;0;-43;-214;80;0;80;-5;0;75;0
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;42339;390;0;23;0;0;0;413;-52;0;0;0;-7;-59;354;25;21;-135;-207;-4;0;11;-40;-329;26;-2;24;0;0;24;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;;I;2;BAURU;SP;42339;370;0;36;0;0;0;406;-35;0;0;0;-87;-123;284;0;0;-193;-137;1;0;141;-1;-191;93;0;93;0;0;93;-110
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42339;364;0;42;0;0;0;406;-22;0;0;0;-27;-49;357;1;0;-119;-82;1;0;14;0;-187;171;1;172;-1;0;170;-244
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;;I;2;RIO DE JANEIRO;RJ;42339;388;0;15;0;0;0;403;1;0;0;0;10;10;412;0;0;-467;-116;1;0;289;0;-294;118;0;118;1;0;117;-246
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA E DA CHESF LTDA.   SICOOB COPELBA;86784089;b3S;;I;2;SALVADOR;BA;42339;348;0;50;0;0;0;398;-6;1;0;0;2;-4;394;61;5;-173;-204;-7;0;4;-11;-324;70;1;69;-3;0;67;0
TENDÊNCIA CCTVM LTDA - PRUDENCIAL;1000082602;n2;;I;2;SAO PAULO;SP;42339;0;0;397;0;0;0;397;0;0;0;0;0;0;397;817;0;-871;-1554;-97;0;677;0;-1028;-631;0;-631;0;0;-631;0
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;;I;2;MACEIO;AL;42339;394;0;2;0;0;0;396;0;-4;0;0;-50;-54;343;0;0;-82;-134;-18;0;0;0;-234;109;0;109;-20;0;89;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;;I;2;BELO HORIZONTE;MG;42339;249;0;146;0;0;0;395;0;0;0;0;-1;-1;394;0;0;0;-204;0;0;113;1;-92;302;0;302;0;0;302;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42339;395;0;0;0;0;0;395;-25;0;0;0;-79;-105;290;23;0;-156;-138;1;0;4;1;-269;21;0;21;0;0;21;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;;I;2;PORTO ALEGRE;RS;42339;368;0;22;0;0;0;390;-53;0;0;0;28;-26;365;72;113;-227;-320;0;0;3;-6;-364;1;-7;-6;-2;0;-9;0
APOGEO DTVM - PRUDENCIAL;1000084459;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;390;0;0;0;390;0;0;0;0;0;0;390;7704;0;-3247;-2351;-530;0;352;0;1928;2318;0;2318;0;-2864;-546;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;;I;2;VISCONDE DO RIO BRANCO;MG;42339;320;0;64;0;0;0;385;1;0;0;0;-22;-23;362;0;0;-154;-34;-4;0;13;0;-179;183;0;183;-8;0;176;-276
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;;I;2;MORUNGABA;SP;42339;313;0;65;0;0;0;378;1;0;0;0;13;13;391;0;0;0;-91;0;0;22;0;-69;322;0;322;0;0;322;-324
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;;I;2;PONTA GROSSA;PR;42339;357;0;16;0;0;0;372;0;0;0;0;-20;-20;353;0;0;-63;-38;1;0;0;0;-102;251;0;251;-4;0;247;-377
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;;I;2;SAO PAULO;SP;42339;307;0;56;0;0;0;363;1;0;0;0;46;46;409;0;0;-8;-146;0;0;40;-1;-116;293;0;293;0;0;293;-478
GBM BRASIL DTVM S.A. - PRUDENCIAL;1000083917;n2;;I;3;SAO PAULO;SP;42339;0;0;360;0;0;0;360;0;0;0;0;0;0;360;3553;0;-2684;-1647;-43;0;10;-719;-1531;-1171;0;-1171;0;0;-1171;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;;I;2;SAO PAULO;SP;42339;344;0;14;0;0;0;358;0;-16;0;0;-7;-23;335;115;0;-39;-293;0;0;13;-9;-212;123;0;123;0;0;123;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA - CRESOL ARAPONGA;7016503;b3S;;I;2;ARAPONGA;MG;42339;240;0;116;0;0;0;356;-91;-46;0;0;23;-114;241;20;48;-85;-62;0;0;6;-36;-109;133;-4;128;-2;-2;125;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;;I;2;SAO PAULO;SP;42339;350;0;0;0;0;0;350;1;0;0;0;-16;-17;334;0;0;0;-157;0;0;0;0;-157;177;0;177;0;0;177;-191
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE;3232959;b3S;;I;2;RIO BRANCO;AC;42339;339;0;8;0;0;0;347;-97;-5;0;0;-9;-110;237;50;2;-178;-118;-1;0;31;-36;-250;-14;28;14;0;0;14;0
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;;I;2;RIO DE JANEIRO;RJ;42339;0;0;343;0;0;0;343;0;0;0;0;0;0;343;1551;0;-96;-585;-164;0;0;0;707;1049;0;1049;-431;0;619;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;;I;2;SAO PAULO;SP;42339;96;0;242;0;0;0;339;-81;0;0;0;-20;-101;238;22;27;-180;-220;-3;0;16;-5;-343;-105;0;-105;-6;0;-111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42339;293;0;44;0;0;0;338;1;0;0;0;1;-1;337;0;0;-151;-80;0;0;17;0;-214;122;0;122;0;0;122;-81
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;;I;2;SAO PAULO;SP;42339;234;0;97;0;0;0;331;-3;0;0;0;0;-3;329;0;0;-144;-69;1;0;43;-1;-172;156;1;158;0;0;157;-280
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42339;330;0;0;0;0;0;330;0;0;0;0;-125;-125;205;2;0;-115;-75;0;0;33;-12;-167;38;0;38;0;0;38;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;;I;2;VOLTA REDONDA;RJ;42339;319;0;10;0;0;0;329;0;0;0;0;-48;-48;281;0;0;-57;-206;1;0;1;-2;-265;15;4;20;-5;0;15;-41
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;;I;2;SAO GONCALO;RJ;42339;313;0;14;0;0;0;327;1;0;0;0;0;1;326;0;0;-63;-66;0;0;0;0;-129;197;0;197;0;0;197;-159
VNK SCMEPP - PRUDENCIAL;1000084404;n1;;I;2;FORTALEZA;CE;42339;314;0;11;0;0;0;326;0;0;0;0;-29;-29;296;0;0;0;-29;-15;0;0;1;-45;251;0;251;-66;0;186;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;;I;2;RIO DE JANEIRO;RJ;42339;318;0;0;0;0;0;318;-18;0;0;0;-9;-27;291;2;0;-133;-123;1;0;28;-1;-228;63;0;63;0;0;63;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;;I;2;GUARULHOS;SP;42339;274;0;35;0;0;0;309;1;0;0;0;-153;-154;156;0;0;-90;-65;-2;0;0;0;-156;1;0;1;0;0;1;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;;I;2;IBIA;MG;42339;299;0;9;0;0;0;308;0;0;0;0;24;24;332;0;28;-24;-41;-16;0;0;-5;-57;275;0;275;-52;0;223;-62
EGONCRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;;I;2;CAMPINAS;SP;42339;298;0;9;0;0;0;307;0;0;0;0;-102;-102;205;0;0;0;-68;-14;0;0;-11;-93;112;0;112;-12;0;100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;;I;2;MOGI DAS CRUZES;SP;42339;240;0;66;0;0;0;306;1;0;0;0;-15;-15;291;0;0;0;-82;0;0;0;0;-82;210;0;210;0;0;210;-391
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - SICOOB COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;42339;242;0;64;0;0;0;306;-76;0;0;0;5;-71;235;377;25;-131;-513;-17;0;45;-15;-230;5;-25;-20;-9;0;-28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER;21130869;b3S;;I;2;BELO HORIZONTE;MG;42339;245;0;55;0;0;0;300;1;0;0;0;-12;-12;287;0;0;-168;-136;-1;0;31;-3;-277;10;11;21;0;0;21;-57
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;;I;2;SAO PAULO;SP;42339;0;0;298;0;0;0;298;0;0;0;0;-1;-1;297;937;0;-342;-942;-104;0;8;0;-443;-146;0;-146;157;-67;-55;-122
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;;I;2;BEBEDOURO;SP;42339;287;0;10;0;0;0;298;-24;-45;0;0;-7;-76;222;0;0;-55;-118;0;0;9;0;-164;58;0;58;0;0;58;-38
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALUMAR - SICOOB ALUMAR;7635360;b3S;;I;2;SAO LUIS;MA;42339;242;0;56;0;0;0;298;1;0;0;0;-31;-32;266;6;0;-183;-127;-1;0;1;-4;-307;-41;-6;-47;0;0;-47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;;I;2;RIO DE JANEIRO;RJ;42339;296;0;0;0;0;0;296;1;0;0;0;-12;-13;283;0;0;-49;-57;0;0;0;0;-107;176;0;176;0;0;176;-234
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;;I;2;OSASCO;SP;42339;199;0;95;0;0;0;294;1;0;0;0;-1;-2;292;0;0;0;-151;-5;0;0;0;-156;136;0;136;-28;0;108;-240
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;;I;2;PORTO ALEGRE;RS;42339;0;0;0;0;293;0;293;0;0;0;0;0;0;293;0;0;-169;-306;-34;0;226;1;-284;9;0;9;-29;0;-20;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA CIA DE ELETRICIDADE DO ESTADO DO RJ CREDICERJ LTDA;30138226;b3S;;I;2;NITEROI;RJ;42339;292;0;0;0;0;0;292;-10;0;0;0;-18;-28;264;0;0;-147;-139;1;0;67;-40;-258;6;4;10;0;0;10;0
UNICREF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA UNIMED DE MANAUS LTDA.;34503581;b3S;;I;2;MANAUS;AM;42339;254;0;34;0;0;0;288;-3;0;0;0;-61;-64;225;0;0;-120;-89;0;0;1;-3;-212;13;18;31;0;0;31;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBAITI - CRESOL IBAITI;11239236;b3S;;I;2;IBAITI;PR;42339;225;0;61;0;0;0;286;-38;-50;0;0;-50;-138;148;17;34;-80;-100;0;0;11;-62;-180;-32;-2;-34;1;0;-35;0
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;;I;2;PONTA GROSSA;PR;42339;282;0;0;0;0;0;282;0;0;0;0;-2;-2;280;0;0;-52;-50;0;0;0;0;-101;178;1;178;0;0;178;-333
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MARILENA - CRESOL MARILENA;11212010;b3S;;I;2;MARILENA;PR;42339;210;0;67;0;0;0;278;-41;-54;0;0;-49;-144;133;18;22;-69;-92;0;0;25;-39;-136;-3;-4;-7;-1;0;-8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI;2230138;b3S;;I;2;JUNDIAI;SP;42339;276;0;0;0;0;0;276;1;0;0;0;-50;-50;226;0;0;-80;-41;0;0;43;0;-79;147;0;147;0;-8;139;-147
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;;I;2;RIO CLARO;SP;42339;216;0;57;0;0;0;273;-41;0;0;0;-2;-43;230;0;0;0;-171;0;0;19;0;-152;77;0;77;0;0;77;-103
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;;I;2;SUMARE;SP;42339;258;0;14;0;0;0;272;1;0;0;0;0;1;271;0;0;-103;-89;1;0;10;0;-183;89;0;89;0;0;89;-203
