Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
MOEDA SCC LTDA - PRUDENCIAL;1000082121;n2;;I;2;SAO PAULO;SP;41883;0;0;0;0;357;0;357;0;0;0;0;0;0;357;469;0;-307;-218;-62;0;0;1;-118;239;0;239;-61;0;178;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - SICOOB CREDIBELGO;24235459;b3S;;I;2;JOAO MONLEVADE;MG;41883;345;0;10;0;0;0;355;-1;0;0;0;-109;-110;245;0;0;-118;-92;0;0;13;1;-198;47;-2;45;0;0;45;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;b3S;;I;2;SANTO ANDRE;SP;41883;349;0;5;0;0;0;354;0;0;0;0;-66;-66;288;2;0;-105;-43;0;0;0;0;-147;141;0;141;0;0;141;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA.;18310649;b3S;;I;2;JOAO MONLEVADE;MG;41883;328;0;26;0;0;0;354;0;0;0;0;2;2;356;2;0;-86;-57;0;0;0;0;-142;214;1;215;-5;0;210;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41883;333;0;19;0;0;0;352;0;0;0;0;-4;-4;348;0;0;-89;-39;1;0;1;0;-129;219;0;219;0;-9;210;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALGADO FILHO - CRESOL SALGADO FILHO;4611476;b3S;;I;2;SALGADO FILHO;PR;41883;283;0;68;0;0;0;352;-65;-77;0;0;54;-88;264;25;16;-93;-87;0;0;21;-35;-152;112;-1;111;-3;-3;106;-19
CECM SERV MIN PLANEJAMENTO, ORÇAMENTO E GESTÃO, EDUCAÇÃO, DESENV INDÚSTRIA COMÉRCIO EXTERIOR, INTEGRAÇÃO NACIONAL, COMUNICAÇÕES, CIDADES, DESENV SOCIAL COMBATE FOME E PRES REPUBLICA SICOOB COOPERPLAN;2674113;b3S;;I;2;BRASILIA;DF;41883;326;0;23;0;0;0;349;-36;-3;0;0;-89;-128;222;8;23;-117;-102;-1;62;13;-3;-117;104;0;104;1;0;104;0
GERALDO CORREA - CVM S/A - PRUDENCIAL;1000082767;n2;;I;2;BELO HORIZONTE;MG;41883;14;0;331;2;1;0;348;0;0;0;0;0;0;348;159;67;-518;-526;-52;0;0;0;-870;-521;16;-505;891;0;386;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO - CRESOL SÃO JOÃO;7557462;b3S;;I;2;SAO JOAO;PR;41883;288;0;60;0;0;0;348;-63;-61;0;0;151;27;375;35;23;-70;-75;0;0;9;-34;-112;263;-3;260;1;-2;257;-16
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;;I;2;BRASILIA;DF;41883;346;0;1;0;0;0;348;-26;0;0;0;-2;-28;320;5;0;-102;-97;0;0;5;0;-188;131;1;132;0;0;132;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;41883;236;0;111;0;0;0;347;-92;-62;0;0;25;-129;218;44;20;-71;-97;0;0;16;-35;-124;94;-2;92;0;0;92;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;;I;2;MANGUEIRINHA;PR;41883;284;0;62;0;0;0;347;-55;-85;0;0;-64;-205;142;45;14;-88;-59;0;0;18;-36;-106;37;-7;30;-1;0;28;-15
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE CHAPECÓ E REGIÃO - CRESOL CREDI CHAPECÓ;4769421;b3S;;I;2;CHAPECO;SC;41883;301;0;45;0;0;0;346;-105;-17;0;0;-3;-125;221;182;1;-153;-129;0;0;0;-45;-145;76;0;76;0;0;76;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ENÉAS MARQUES - CRESOL ENÉAS MARQUES;8812388;b3S;;I;2;ENEAS MARQUES;PR;41883;269;0;70;0;0;0;339;-55;-60;0;0;-97;-212;127;30;19;-79;-68;1;0;9;-30;-119;8;-5;3;1;1;1;-12
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;;I;2;CAJAMAR;SP;41883;336;0;3;0;0;0;339;0;0;0;0;4;4;343;0;0;-16;-75;0;0;0;0;-90;253;0;253;0;0;253;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DO BANCO DA AMAZÔNIA;2827982;b3S;;I;2;BELEM;PA;41883;337;0;0;0;0;0;337;-9;0;0;0;28;19;356;0;0;-212;-114;0;0;44;0;-283;73;0;73;0;0;73;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA PERPART E DO IPA - COOPEMATER;11356599;b3S;;I;2;RECIFE;PE;41883;335;0;2;0;0;0;336;0;-12;0;0;-85;-98;239;15;0;-120;-84;-1;0;0;-7;-197;41;0;41;1;-1;39;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;;I;2;OSASCO;SP;41883;285;0;50;0;0;0;335;0;0;0;0;-16;-17;318;0;0;-85;-67;0;0;0;0;-152;166;0;166;0;0;166;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE UNIÃO DOS PLANALTOS - CRESOL UNIÃO DOS PLANALTOS;8597482;b3S;;I;2;LAPA;PR;41883;181;0;153;0;0;0;335;-85;-50;0;0;-111;-245;89;44;25;-84;-66;0;0;17;-39;-102;-13;-3;-15;0;-3;-18;-12
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;;I;2;SAO PAULO;SP;41883;164;0;171;0;0;0;334;0;0;0;0;-36;-36;299;0;0;-129;-67;1;0;0;0;-197;102;0;102;0;0;102;0
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;;I;2;SANTOS;SP;41883;0;0;26;0;306;0;333;0;0;0;0;0;0;333;263;0;-323;-225;-45;0;200;0;-130;202;0;202;-75;0;127;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SISTEMA FIERGS-CRESUL;92675578;b3S;;I;2;PORTO ALEGRE;RS;41883;318;0;13;0;0;0;331;-1;0;0;0;7;6;337;0;0;-50;-41;0;0;0;0;-91;246;0;246;-3;0;243;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO ABC - COOPER 7;4414354;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41883;330;0;1;0;0;0;331;0;-10;0;0;-12;-21;310;0;0;-13;-33;0;0;0;-15;-61;248;0;248;0;0;248;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;;I;2;MACEIO;AL;41883;314;0;14;0;0;0;328;-21;-8;0;0;-6;-35;293;10;9;-100;-127;-1;0;0;1;-210;83;0;83;-1;0;82;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO CORPO DE BOMBEIROS MILITAR DO ESTADO DO PARÁ LTDA. - SICOOB BOMBEIROS;2202150;b3S;;I;2;BELEM;PA;41883;319;0;7;0;0;0;327;0;-78;0;0;-129;-208;119;13;38;-138;-144;-2;0;1;-29;-260;-141;0;-142;0;0;-142;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E SERVIDORES PÚBLICOS DO VALE DO IGUAÇU - CREDIMILSUL;5462911;b3S;;I;2;PORTO UNIAO;SC;41883;285;0;36;0;0;0;321;-47;-53;0;0;-119;-219;103;14;18;-91;-113;0;0;3;-2;-171;-68;0;-68;0;0;-68;0
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;;I;2;CURITIBA;PR;41883;0;0;90;0;229;0;319;0;0;0;0;0;0;319;0;0;-81;-143;-15;0;0;0;-239;81;0;81;-21;0;60;-12
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;;I;2;CATAGUASES;MG;41883;293;0;26;0;0;0;319;0;0;0;0;-65;-65;254;11;0;-77;-59;1;0;17;-4;-112;141;0;141;-1;0;140;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IJUÍ - CREHNOR NOROESTE;7268732;b3S;;I;2;IJUI;RS;41883;293;0;25;0;0;0;318;-39;0;0;0;-5;-44;273;84;20;-108;-174;-4;0;17;-130;-294;-21;0;-21;0;0;-21;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO;47074323;b3S;;I;2;SANTO ANDRE;SP;41883;254;0;64;0;0;0;317;-46;0;0;0;-47;-93;224;47;7;-210;-288;0;0;20;-12;-436;-211;0;-211;-1;0;-213;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE ORIZONA - GO;4490531;b3S;;I;2;ORIZONA;GO;41883;262;0;55;0;0;0;317;-56;0;0;0;-24;-80;237;3;2;-76;-46;0;0;1;-11;-126;111;0;111;0;0;111;-57
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - COSEMI;16651002;b3S;;I;2;ITABIRA;MG;41883;313;0;3;0;0;0;316;-11;0;0;0;-20;-30;285;40;0;-127;-76;-2;0;19;-7;-153;132;-2;130;0;0;130;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE BARÃO DE COTEGIPE - CREHNOR NORTE;5996245;b3S;;I;2;BARAO DE COTEGIPE;RS;41883;228;0;88;0;0;0;315;-91;0;0;0;-63;-153;162;54;61;-89;-100;0;0;0;-82;-155;7;0;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.;7755335;b3S;;I;2;RIO DE JANEIRO;RJ;41883;223;0;91;0;0;0;314;-67;0;0;0;-82;-150;165;44;63;-172;-176;-2;0;0;-11;-254;-90;0;-90;0;0;-90;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DOS RAMOS METALÚRGICO, ELETROMECÂNICO E QUÍMICO DE SOROCABA;49060635;b3S;;I;2;SOROCABA;SP;41883;276;0;38;0;0;0;314;-9;0;0;0;-2;-11;303;22;0;-156;-64;-1;0;40;1;-161;142;0;142;-1;-3;138;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;;I;2;MORRO AGUDO;SP;41883;310;0;3;0;0;0;313;0;-3;0;0;-39;-43;270;0;0;-93;-51;1;0;6;0;-138;132;-3;129;0;0;129;-58
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA DO SUDOESTE - CRESOL NOVA ESPERANÇA DO SUDOESTE;7926510;b3S;;I;2;NOVA ESPERANCA DO SUDOESTE;PR;41883;240;0;71;0;0;0;312;-51;-54;0;0;-6;-111;201;24;20;-82;-74;0;0;16;-27;-124;77;-2;74;1;0;74;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;b3S;;I;2;CAMPINAS;SP;41883;261;0;50;0;0;0;311;0;0;0;0;9;9;319;0;0;-77;-72;1;0;8;0;-142;177;2;179;1;0;179;0
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;;I;2;SOROCABA;SP;41883;0;0;-59;0;369;0;310;0;0;0;0;0;0;310;6;0;-82;-178;-18;0;0;0;-273;38;14;52;-15;0;36;0
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;;I;1;BOA VISTA;RR;41883;5;0;305;0;0;0;310;0;0;0;0;-3;-3;306;3;0;-817;-185;-18;0;0;0;-1018;-711;903;192;-65;0;127;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;;I;2;SAPIRANGA;RS;41883;305;0;2;0;0;0;307;-26;0;0;0;-5;-31;276;55;0;-41;-67;0;0;2;-119;-170;106;0;106;0;0;106;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;;I;2;CACAPAVA;SP;41883;269;0;37;0;0;0;306;0;0;0;0;0;0;306;0;0;-54;-55;0;0;0;0;-109;197;0;197;0;0;197;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;;I;2;SAO JOAO DO SUL;SC;41883;246;0;60;0;0;0;306;-92;-24;0;0;-6;-122;184;15;6;-68;-47;0;0;4;-47;-136;48;-3;46;-1;0;44;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;;I;2;VILA VELHA;ES;41883;286;0;16;0;0;0;301;-85;0;0;0;-45;-130;172;4;0;-93;-29;-1;0;0;-10;-129;43;2;45;-1;0;44;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;;I;2;TIMOTEO;MG;41883;298;0;2;0;0;0;300;0;0;0;0;257;256;556;0;0;-54;-31;0;0;17;0;-69;487;1;488;0;0;488;-58
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LENÇÓIS PAULISTA - SICOOB CRED-ACILPA;9004796;b3S;;I;2;LENCOIS PAULISTA;SP;41883;247;0;52;0;0;0;300;-40;0;0;0;-3;-44;256;37;74;-135;-126;-1;0;7;-3;-147;109;0;109;-1;0;108;0
BM BEZERRA DE MENEZES - PRUDENCIAL;1000084473;n2;;I;2;FORTALEZA;CE;41883;0;0;299;0;0;0;299;0;0;0;0;0;0;299;0;0;-29;-562;-504;0;485;0;-610;-311;0;-311;306;0;-4;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;;I;2;IBIAM;SC;41883;233;0;66;0;0;0;299;-61;-13;0;0;-1;-76;223;2;12;-90;-75;0;0;19;-23;-155;68;0;68;-5;0;62;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;;I;2;CONGONHAS;MG;41883;225;0;74;0;0;0;298;0;0;0;0;-3;-3;296;0;0;-32;-56;0;0;6;-5;-87;208;0;208;0;0;208;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;;I;2;POCOS DE CALDAS;MG;41883;294;0;3;0;0;0;297;-14;-7;0;0;4;-18;280;0;0;-107;-72;0;0;25;-5;-158;121;1;122;0;0;122;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;;I;2;PAIM FILHO;RS;41883;199;0;95;0;0;0;294;-100;-19;0;0;22;-97;197;30;2;-62;-44;0;0;41;-29;-63;135;-7;128;0;0;128;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;;I;2;SAO PAULO;SP;41883;276;0;17;0;0;0;293;0;0;0;0;-85;-85;208;0;0;-51;-100;0;0;0;0;-151;57;0;57;0;0;57;0
DOMUS CH - PRUDENCIAL;1000081861;n1;;I;2;RIO DE JANEIRO;RJ;41883;127;0;165;0;0;0;291;-66;0;0;0;-83;-148;143;729;0;-1094;-1265;-49;0;53;-130;-1757;-1614;0;-1614;0;0;-1614;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JI - PARANÁ - CRESOL JI - PARANÁ;10520232;b3S;;I;2;JI-PARANA;RO;41883;230;0;58;0;0;0;288;-40;-31;0;0;-57;-127;161;3;37;-74;-65;0;0;5;-42;-136;25;-2;23;0;-4;19;-4
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;;I;2;PORTO ALEGRE;RS;41883;0;0;0;0;288;0;288;0;0;0;0;0;0;288;0;0;-95;-229;-22;0;90;-1;-257;31;0;31;0;0;31;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;;I;2;ORLANDIA;SP;41883;283;0;4;0;0;0;287;0;-27;0;0;1;-26;260;0;0;-17;-55;0;0;0;0;-72;188;0;188;0;0;188;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;41883;232;0;54;0;0;0;287;-25;-58;0;0;12;-71;215;19;24;-95;-70;0;0;31;-75;-167;48;-7;41;0;-3;38;-28
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;;I;2;MATAO;SP;41883;197;0;87;0;0;0;284;0;0;0;0;-6;-6;278;0;0;-44;-152;0;0;2;0;-195;83;0;83;0;0;83;0
TITUR CC LTDA. - PRUDENCIAL;1000084363;n2;;I;2;NITEROI;RJ;41883;0;0;0;0;283;0;283;0;0;0;0;0;0;283;0;0;-84;-58;-13;0;0;-22;-178;106;0;106;-32;0;74;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL;10512171;b3S;;I;2;RIO BRANCO DO SUL;PR;41883;235;0;47;0;0;0;282;-27;-29;0;0;81;24;307;9;29;-52;-84;0;0;5;-28;-120;186;-3;183;0;-1;182;0
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;;I;2;MACEIO;AL;41883;0;0;0;0;280;0;280;0;0;0;0;0;0;280;0;0;-54;-170;-14;0;10;0;-229;52;0;52;0;0;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;41883;223;0;57;0;0;0;280;-30;0;0;0;-12;-42;238;15;39;-95;-115;1;0;1;-1;-156;82;0;82;-2;0;80;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;;I;2;RIO DE JANEIRO;RJ;41883;263;0;17;0;0;0;280;-78;0;0;0;0;-78;202;0;0;-119;-64;1;0;11;0;-173;29;2;31;-4;0;27;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8652872;b3S;;I;2;SANTA TEREZINHA DO PROGRESSO;SC;41883;255;0;25;0;0;0;280;-66;-9;0;0;118;43;323;19;8;-81;-80;0;0;2;-41;-173;150;-11;139;0;0;138;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;;I;2;JABOTICABAL;SP;41883;222;0;57;0;0;0;279;0;0;0;0;-6;-6;273;0;0;-69;-48;0;0;0;0;-117;156;0;156;0;0;156;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA ELETRONORTE LTDA - ELETROCRED;1042487;b3S;;I;2;BELEM;PA;41883;168;0;107;0;0;0;276;-38;0;0;0;-60;-98;178;29;0;-122;-27;-3;0;2;-10;-131;47;0;47;-3;0;44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA E DA CHESF LTDA.   SICOOB COPELBA;86784089;b3S;;I;2;SALVADOR;BA;41883;259;0;15;0;0;0;273;-4;-2;0;0;-22;-28;245;37;3;-119;-86;-4;0;56;-16;-129;116;2;119;-7;0;112;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;;I;2;PORTO ALEGRE;RS;41883;268;0;5;0;0;0;273;-68;0;0;0;-10;-79;194;11;0;-191;-28;0;0;28;-50;-229;-35;9;-26;0;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;41883;91;0;182;0;0;0;272;0;0;0;0;34;34;306;0;0;-23;-47;0;0;0;0;-70;236;0;236;0;0;236;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;;I;2;JOAO PESSOA;PB;41883;271;0;0;0;0;0;271;-38;0;0;0;-1;-39;233;5;0;-122;-28;0;0;6;0;-139;94;0;94;0;0;94;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PONTE ALTA - CRESOL PONTE ALTA;9377504;b3S;;I;2;PONTE ALTA;SC;41883;234;0;37;0;0;0;271;-72;-10;0;0;23;-59;212;14;8;-105;-68;0;0;3;-30;-178;34;-3;32;0;0;32;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JARU - CRESOL JARU;10514580;b3S;;I;2;JARU;RO;41883;188;0;82;0;0;0;270;-48;-19;0;0;-11;-77;192;1;31;-61;-68;0;0;10;-36;-124;69;-2;67;0;1;66;-3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;41883;192;0;77;0;0;0;269;-57;0;0;0;-54;-111;158;29;37;-95;-142;1;0;0;-4;-176;-17;0;-17;-2;0;-19;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;41883;220;0;47;0;0;0;268;-62;-34;0;0;69;-27;241;30;1;-57;-46;0;0;27;-70;-114;127;0;127;0;0;127;0
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;;I;2;SAO PAULO;SP;41883;266;0;0;0;0;0;266;0;0;0;0;-100;-100;166;0;0;-43;-102;-7;0;5;-139;-286;-120;0;-120;14;0;-106;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;;I;2;SAO PAULO;SP;41883;233;0;31;0;0;0;264;0;0;0;0;11;11;275;0;0;-47;-55;0;0;0;0;-102;173;0;173;0;0;173;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;;I;2;JACINTO MACHADO;SC;41883;226;0;36;0;0;0;262;-79;-31;0;0;-23;-132;130;12;5;-70;-49;0;0;7;-38;-132;-1;8;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS;1530136;b3S;;I;2;OSASCO;SP;41883;157;0;105;0;0;0;261;0;0;0;0;6;6;267;0;0;-46;-73;0;0;1;0;-118;149;0;149;0;-2;147;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPÃO BONITO - CRESOL CAPÃO BONITO;9476168;b3S;;I;2;CAPAO BONITO;SP;41883;92;0;168;0;0;0;260;-86;0;0;0;19;-67;193;0;12;-39;-49;-4;0;17;-12;-74;118;0;118;-3;0;115;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES;2208747;b3S;;I;2;SAO PAULO;SP;41883;211;0;45;0;0;0;256;0;0;0;0;-21;-22;235;0;0;-58;-66;0;0;5;0;-120;115;1;116;0;0;116;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA;2115870;b3S;;I;2;ITAPIRA;SP;41883;251;0;4;0;0;0;255;0;-5;0;0;-10;-15;240;0;0;-43;-48;0;0;1;-3;-93;148;0;148;0;-4;144;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;41883;162;0;93;0;0;0;255;0;0;0;0;-8;-8;247;0;0;-80;-48;-1;0;0;0;-130;117;0;117;-3;0;114;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO EXTREMO NORTE DO ESPÍRITO SANTO   CRESOL EXTREMO NORTE ES;7642803;b3S;;I;2;NOVA VENECIA;ES;41883;155;0;99;0;0;0;254;-28;-27;0;0;-156;-211;43;9;40;-53;-58;0;0;5;-24;-82;-39;-2;-41;0;1;-42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;41883;234;0;19;0;0;0;253;0;0;0;0;-58;-59;195;0;0;-38;-40;0;0;0;0;-78;117;0;117;0;0;117;0
