Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
BRASIL CENTRAL S.A. DISTRIBUIDORA DE TIT. E VAL. MOBILIARIOS;33488222;n2;;I;2;RIO DE JANEIRO;RJ;41061;0;0;486;0;0;0;486;0;0;0;0;0;0;486;460;0;-458;-241;-44;0;0;0;-283;203;0;203;-50;0;153;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;;I;2;POCOS DE CALDAS;MG;41061;470;0;13;0;0;0;483;-37;-11;0;0;-5;-53;430;0;0;-145;-127;1;0;28;-3;-247;182;1;184;1;0;183;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;;I;2;CONGONHAS;MG;41061;369;0;111;0;0;0;480;0;0;0;0;-3;-3;477;0;0;-49;-117;0;0;17;-6;-156;321;0;321;0;0;321;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;;I;2;CATAGUASES;MG;41061;480;0;0;0;0;0;480;0;0;0;0;-10;-10;470;21;0;-130;-121;0;0;18;-2;-214;256;0;256;-2;0;255;-70
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;;I;2;VALINHOS;SP;41061;479;0;0;0;0;0;479;0;0;0;0;14;14;493;0;0;-162;-145;1;0;1;1;-308;185;0;185;0;0;185;0
AGÊNCIA DE FOMENTO E DESENVOLVIMENTO DO ESTADO DO PIAUÍ S.A. PIAUÍ FOMENTO;11836226;n1;;I;1;TERESINA;PI;41061;70;0;408;0;0;0;478;0;0;0;0;-21;-21;456;1;0;-433;-194;-22;0;1;0;-646;-190;0;-190;0;0;-190;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA.;2232228;b3S;;I;2;SAO PAULO;SP;41061;457;0;18;0;0;0;475;0;0;0;0;-114;-114;361;0;0;-66;-128;1;0;0;0;-194;166;0;166;-5;0;161;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE MOGI DAS CRUZES;52575206;b3S;;I;2;MOGI DAS CRUZES;SP;41061;472;0;0;0;0;0;472;0;0;0;0;-5;-5;468;0;0;-63;-40;0;0;0;0;-104;363;5;369;0;0;369;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA;2115870;b3S;;I;2;ITAPIRA;SP;41061;457;0;12;0;0;0;469;-20;0;0;0;-1;-21;447;0;0;-67;-49;0;0;4;-8;-120;327;0;327;0;-6;321;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;41061;378;0;89;0;0;0;467;-97;0;0;0;-155;-253;215;56;45;-181;-132;-2;0;7;-3;-210;4;0;4;-3;0;1;0
ACCIÓN MICROFINANÇAS - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;13058743;n1;;I;3;MANAUS;AM;41061;380;0;86;0;0;0;466;0;0;0;0;-101;-101;365;122;0;-1647;-1147;0;0;0;-58;-2730;-2365;1;-2364;0;0;-2364;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES;2208747;b3S;;I;2;SAO PAULO;SP;41061;405;0;61;0;0;0;465;0;0;0;0;-20;-20;446;0;0;-85;-80;1;0;14;0;-152;294;0;294;0;0;294;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DE PIRACICABA E REGIÃO;2072790;b3S;;I;2;PIRACICABA;SP;41061;209;0;256;0;0;0;465;-210;0;0;0;-6;-216;250;11;62;-198;-200;-1;0;4;-11;-334;-84;0;-84;-3;0;-87;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DA PETROBRÁS - PETROCRED;953908;b3S;;I;2;SAO PAULO;SP;41061;432;0;33;0;0;0;465;-184;0;0;0;-146;-330;135;0;0;-121;-73;0;0;6;0;-188;-53;0;-53;0;0;-53;-19
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;;I;2;SAO GONCALO;RJ;41061;446;0;19;0;0;0;465;0;0;0;0;-28;-28;437;0;0;-243;-310;-1;0;41;0;-514;-77;0;-77;0;0;-77;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA CELG LTDA.;9290821;b3S;;I;2;GOIANIA;GO;41061;280;0;183;0;0;0;464;-134;0;0;0;-55;-189;275;34;18;-115;-178;1;0;15;-10;-237;37;0;38;0;0;38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;41061;327;0;137;0;0;0;463;0;0;0;0;6;6;470;0;0;-123;-43;-2;1;12;0;-155;314;0;314;-9;0;305;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;;I;2;SAO PAULO;SP;41061;229;0;232;0;0;0;461;0;0;0;0;-4;-4;458;0;0;-185;-105;1;0;52;0;-239;218;0;218;0;0;218;0
CREDICONT - COOPERATIVA DE EC. E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS INDUSTRIAIS, COMERCIAIS, DE ASSIST. TÉCNICA E LOCADORAS, NAS ÁREAS DE METALURGIA E MAT. ELÉTRICO REGIÕES SÃO PAULO E CAMPINAS;56882988;b3S;;I;2;HORTOLANDIA;SP;41061;456;0;4;0;0;0;460;0;0;0;0;-1;-1;458;0;0;-293;-113;-2;0;0;0;-408;50;0;50;0;0;50;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TREZE DE MAIO - CRESOL TREZE DE MAIO;9330158;b3S;;I;2;TREZE DE MAIO;SC;41061;390;0;69;0;0;0;459;-144;-30;0;0;-47;-221;238;1;4;-101;-100;1;0;10;-47;-233;6;0;6;0;0;6;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;;I;2;SAO PAULO;SP;41061;441;0;18;0;0;0;459;0;-84;0;0;-9;-93;366;106;0;-13;-286;0;0;1;0;-192;175;0;175;0;0;175;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE ORIZONA - GO;4490531;b3S;;I;2;ORIZONA;GO;41061;398;0;61;0;0;0;459;-123;0;0;0;-32;-155;304;0;1;-75;-68;0;0;1;-17;-159;146;0;146;0;0;146;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;;I;2;PORTO ALEGRE;RS;41061;456;0;0;0;0;0;456;-71;0;0;0;-1;-72;384;10;0;-305;-117;0;0;38;1;-375;9;9;18;0;0;18;0
PÓLOCRED   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7945233;n1;;I;2;FLORIANOPOLIS;SC;41061;448;0;3;0;0;0;451;0;-50;0;0;227;177;627;39;0;-138;-139;0;0;0;-305;-544;84;0;84;0;0;84;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;;I;2;SAO PAULO;SP;41061;278;0;173;0;0;0;451;-136;0;0;0;-29;-165;286;49;49;-129;-133;-3;0;1;-7;-174;112;0;112;-7;0;105;0
CREDBRASIL - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;3635061;n1;;I;2;PAULINIA;SP;41061;450;0;0;0;0;0;450;0;-28;0;0;-207;-235;215;0;0;-98;-136;-20;0;0;-9;-262;-47;0;-47;35;0;-11;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL;9187555;b3S;;I;2;PORTO ALEGRE;RS;41061;401;0;45;0;0;0;446;-110;0;0;0;-76;-187;260;60;0;-129;-135;0;0;2;-6;-207;52;3;55;1;0;54;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PUBLICOS DE CHAPECO E REGIÃO - CREDI CHAPECÓ;4769421;b3S;;I;2;CHAPECO;SC;41061;409;0;37;0;0;0;446;-135;-24;0;0;20;-139;308;202;0;-249;-216;-2;0;104;-112;-273;35;0;34;0;0;34;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS;5746715;b3S;;I;2;BELO HORIZONTE;MG;41061;396;0;49;0;0;0;445;-55;0;0;0;-50;-104;341;0;0;-147;-135;0;0;10;1;-273;68;-3;64;0;0;64;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA USAGRO;68969625;b3S;;I;2;JABOTICABAL;SP;41061;355;0;86;0;0;0;441;-3;0;0;0;1;-2;439;0;0;-118;-47;1;0;1;0;-165;274;0;274;0;1;273;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;41061;43;0;398;0;0;0;441;0;0;0;0;75;75;515;0;0;-114;-84;-11;0;0;-21;-231;285;0;285;0;0;285;0
FRAÇÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;64414832;n2;;I;2;BELO HORIZONTE;MG;41061;0;0;438;0;0;0;438;0;0;0;0;0;0;438;151;0;-44;-86;-19;0;0;0;2;439;0;439;-6;0;433;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE  AUTOPEÇAS E SERVIÇOS DE VITÓRIA DA CONQUISTA - SICOOB COOPESE;2882258;b3S;;I;2;VITORIA DA CONQUISTA;BA;41061;394;0;40;0;0;0;435;-25;-2;0;0;-25;-52;383;55;77;-234;-272;-3;0;11;-10;-376;7;0;7;-4;0;3;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE OSASCO E REGIÃO OESTE - OZAZCRED;5310083;b3S;;I;2;OSASCO;SP;41061;429;0;5;0;0;0;434;-25;-43;0;0;-317;-386;48;5;4;-248;-237;1;0;135;-10;-352;-303;0;-303;0;0;-303;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;41061;356;0;76;0;0;0;433;-112;-67;0;0;-111;-290;143;5;2;-99;-84;0;0;35;-33;-174;-31;2;-29;0;0;-29;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;;I;2;TIMOTEO;MG;41061;416;0;15;0;0;0;430;0;0;0;0;-69;-69;361;0;0;-43;-86;0;0;1;1;-129;233;1;232;0;0;232;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;41061;335;0;96;0;0;0;430;0;0;0;0;-2;-2;428;0;0;-202;-94;1;0;13;0;-283;145;0;145;0;-6;139;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41061;407;0;23;0;0;0;430;-41;0;0;0;-135;-176;254;38;0;0;-121;0;0;0;0;-84;170;0;170;0;0;170;-80
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS E MICROS EMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE LTDA - COOPESA;6975532;b3S;;I;2;PORTO ALEGRE;RS;41061;408;0;22;0;0;0;430;-41;0;0;0;-28;-69;361;34;84;-154;-255;1;0;5;-8;-294;67;0;67;0;0;67;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;;I;2;SAO PAULO;SP;41061;417;0;10;0;0;0;427;0;0;0;0;-2;-2;425;0;0;0;-52;0;0;0;0;-51;374;0;374;0;0;374;-196
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PONTE ALTA - CRESOL PONTE ALTA;9377504;b3S;;I;2;PONTE ALTA;SC;41061;372;0;55;0;0;0;427;-156;-14;0;0;-233;-403;24;0;5;-109;-63;0;0;4;-33;-196;-172;-3;-175;0;0;-175;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE HONORIO SERPA - CRESOL HONORIO SERPA;2565350;b3S;;I;2;HONORIO SERPA;PR;41061;364;0;62;0;0;0;427;-35;-117;0;0;-197;-348;78;48;30;-110;-79;0;0;29;-61;-144;-66;1;-65;0;0;-65;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITUPORANGA - CRESOL ITUPORANGA;7507647;b3S;;I;2;ITUPORANGA;SC;41061;382;0;44;0;0;0;426;-142;-68;0;0;-109;-318;108;23;35;-122;-148;-5;0;35;-42;-224;-116;0;-116;0;0;-116;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO MINISTÉRIO DA FAZENDA - COOPERMINF;3002199;b3S;;I;2;SAO PAULO;SP;41061;420;0;3;0;0;0;424;0;0;0;0;-148;-148;275;0;0;-105;-59;1;0;0;-105;-270;5;0;5;0;0;5;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PEROLA D'OESTE - CRESOL PEROLA D'OESTE;5138766;b3S;;I;2;PEROLA D'OESTE;PR;41061;294;0;126;0;0;0;420;-102;-77;0;0;-23;-202;218;74;27;-134;-90;0;0;22;-38;-140;78;0;78;0;0;78;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;;I;2;RENASCENCA;PR;41061;257;0;163;0;0;0;420;-90;-107;0;0;-224;-420;0;89;7;-126;-70;0;0;45;-40;-95;-95;0;-95;0;0;-95;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MEDIANEIRA - CRESOL MEDIANEIRA;8850098;b3S;;I;2;MEDIANEIRA;PR;41061;262;0;155;0;0;0;417;-112;-72;0;0;-66;-251;166;65;25;-136;-155;0;0;102;-42;-141;25;0;25;1;0;24;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MACAPÁ E SANTANA - SICOOB CREDEMPRESAS-AP;13517050;b3S;;I;2;MACAPA;AP;41061;373;0;42;0;0;0;415;-65;-1;0;0;-15;-81;334;19;47;-156;-208;-1;0;0;1;-300;34;0;34;0;0;34;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;;I;2;SANTA LUCIA;PR;41061;259;0;156;0;0;0;414;-86;-116;0;0;-24;-226;188;97;25;-150;-103;0;0;79;-54;-106;82;-17;65;1;-7;57;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;;I;2;ORLANDIA;SP;41061;407;0;2;0;0;0;409;0;-4;0;0;-12;-16;393;0;0;-25;-67;0;1;0;0;-92;302;0;302;0;0;302;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO ITAPERIÚ   CRESOL SÃO JOÃO DO ITAPERIÚ;13059232;b3S;;I;2;SAO JOAO DO ITAPERIU;SC;41061;297;0;112;0;0;0;409;-133;-71;0;0;-161;-366;43;4;11;-124;-98;0;0;30;-94;-270;-226;0;-226;0;0;-226;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS  EMPRESAS DE VIGILÂNCIA, ASSEIO E CONSERVAÇÃO DE BELÉM DO PARÁ - SICOOB COOPER-AÇÃO;2413228;b3S;;I;3;BELEM;PA;41061;408;0;1;0;0;0;409;0;-39;0;0;-54;-93;316;203;94;-321;-284;-11;0;10;-14;-323;-7;10;4;0;0;4;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;41061;259;0;147;0;0;0;406;-110;-76;0;0;10;-176;230;66;4;-102;-87;0;0;25;-37;-132;98;0;98;1;0;97;0
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;n2;;I;2;RECIFE;PE;41061;0;0;0;0;405;0;405;0;0;0;0;0;0;405;13;0;-71;-158;-20;0;0;0;-236;169;0;169;-55;0;113;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS NA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SERVCRED-GO;7703024;b3S;;I;2;GOIANIA;GO;41061;309;0;96;0;0;0;405;-92;0;0;0;-10;-101;303;7;39;-160;-209;1;0;0;-5;-329;-26;14;-12;0;0;-12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;;I;2;BRASILIA;DF;41061;383;0;22;0;0;0;404;-32;0;0;0;-13;-45;359;50;0;-124;-223;0;0;9;-6;-294;65;9;74;0;0;74;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;;I;2;SAO PAULO;SP;41061;358;0;46;0;0;0;404;0;0;0;0;-2;-2;402;0;0;-82;-72;0;0;0;0;-154;248;1;248;0;0;248;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;;I;2;MACEIO;AL;41061;393;0;10;0;0;0;403;-34;-11;0;0;-7;-53;351;17;14;-131;-219;-2;0;0;-2;-323;27;-10;17;-2;0;16;0
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;59615005;n2;;I;2;SOROCABA;SP;41061;0;0;12;0;391;0;403;0;0;0;0;0;0;403;9;0;-119;-322;-20;0;1;0;-450;-47;34;-13;0;0;-13;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;41061;388;0;16;0;0;0;403;-40;-11;0;0;-133;-184;219;367;22;-116;-488;-17;0;0;-5;-237;-18;5;-13;-14;0;-27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA - SICOOB COPELBA;86784089;b3S;;I;2;SALVADOR;BA;41061;379;0;23;0;0;0;402;-1;-5;0;0;-17;-23;379;36;15;-209;-187;-4;0;91;-7;-266;114;2;115;-1;0;114;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS;1530136;b3S;;I;2;OSASCO;SP;41061;303;0;99;0;0;0;402;0;0;0;0;8;8;410;0;0;-50;-72;0;0;0;0;-123;287;0;287;0;-5;282;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE LINDOESTE - CRESOL LINDOESTE;3013889;b3S;;I;2;LINDOESTE;PR;41061;352;0;46;0;0;0;397;-62;-85;0;0;-214;-361;36;41;29;-123;-140;0;0;48;-53;-199;-163;0;-164;0;0;-164;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;;I;2;JUNDIAI;SP;41061;377;0;19;0;0;0;397;0;0;0;0;-43;-43;354;0;0;0;-47;0;0;0;0;-47;306;1;307;0;0;307;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;41061;373;0;22;0;0;0;396;0;0;0;0;-11;-11;385;0;0;-77;-36;1;0;1;1;-114;271;0;271;0;0;271;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11969853;b3S;;I;2;SAO MIGUEL DO IGUACU;PR;41061;345;0;45;0;0;0;391;-66;-60;0;0;-139;-266;125;27;5;-91;-96;0;0;52;-40;-144;-18;-2;-20;0;0;-20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DOS ÓRGÃOS DO SETOR PÚBLICO PRODUTIVO DO ESTADO DO PARÁ LTDA. - COOPEMATER;34600668;b3S;;I;2;BELEM;PA;41061;379;0;9;0;0;0;388;0;0;0;0;-42;-42;346;56;0;-197;-167;-6;0;15;-5;-304;43;2;44;0;0;44;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;41061;385;0;1;0;0;0;386;0;-7;0;0;-25;-32;354;0;0;-132;-88;1;0;2;-19;-238;116;0;116;0;0;116;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;;I;2;MANGUEIRINHA;PR;41061;276;0;109;0;0;0;386;-81;-106;0;0;29;-159;227;81;5;-125;-77;0;0;29;-34;-122;105;2;107;-1;0;106;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DA URTIGA - CRESOL SÃO JOÃO DA URTIGA;7542211;b3S;;I;2;SAO JOAO DA URTIGA;RS;41061;232;0;152;0;0;0;384;-155;-29;0;0;35;-149;235;0;2;-58;-53;0;0;3;-25;-131;104;-3;100;0;0;100;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;;I;2;RIO DE JANEIRO;RJ;41061;176;0;207;0;0;0;383;0;0;0;0;-2;-2;381;10;0;-96;-131;0;0;29;0;-189;193;0;193;0;0;193;-172
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS - SICOOB CREDIBAMA;2895102;b3S;;I;2;BRASILIA;DF;41061;380;0;2;0;0;0;382;0;-24;0;0;52;27;409;9;0;-110;-185;1;31;0;-38;-294;115;0;115;1;0;115;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;41061;319;0;60;0;0;0;379;-48;-77;0;0;-87;-211;168;45;30;-104;-104;0;0;85;-60;-108;60;-45;14;0;0;14;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LONDRINA - CRESOL LONDRINA;7211698;b3S;;I;2;LONDRINA;PR;41061;322;0;57;0;0;0;379;-48;-83;0;0;-124;-255;124;45;23;-74;-131;0;0;26;-22;-134;-10;0;-10;0;0;-10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA. - COOPERACIC;1663367;b3S;;I;2;CONTAGEM;MG;41061;365;0;12;0;0;0;377;-67;0;0;0;-36;-103;274;4;103;-197;-111;-7;0;0;0;-209;65;-3;63;0;0;63;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6115743;b3S;;I;2;BOA VENTURA DE SAO ROQUE;PR;41061;311;0;66;0;0;0;377;-49;-91;0;0;-76;-216;161;85;27;-110;-109;0;0;27;-56;-136;25;-31;-5;0;0;-5;0
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89784367;n2;;I;2;CURITIBA;PR;41061;0;0;124;0;252;0;377;0;0;0;0;0;0;377;0;0;-95;-184;-20;0;0;1;-299;78;1;78;-12;0;66;-37
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA;52935442;b3S;;I;2;SAO PAULO;SP;41061;366;0;10;0;0;0;375;0;0;0;0;-128;-128;248;0;0;-52;-51;0;0;1;-2;-105;143;0;143;0;0;143;0
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;41061;356;0;16;0;0;0;372;-58;0;0;0;-4;-62;310;32;7;-129;-160;-3;0;10;-13;-257;52;0;53;1;0;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CREDMORLAN;731320;b3S;;I;2;ORLANDIA;SP;41061;364;0;7;0;0;0;371;0;0;0;0;-38;-38;333;0;0;0;-33;0;0;1;-3;-35;299;0;299;0;0;299;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NO ESTADO DO RIO GRANDE DO SUL-CREDCORREIOS;87956355;b3S;;I;2;PORTO ALEGRE;RS;41061;342;0;27;0;0;0;369;-9;0;0;0;-46;-55;315;0;0;-109;-101;-9;0;12;0;-206;108;1;108;0;0;108;-14
