Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ENÉAS MARQUES - CRESOL ENÉAS MARQUES;8812388;b3S;;I;2;ENEAS MARQUES;PR;42156;561;0;165;0;0;0;726;-122;-144;0;0;-146;-413;313;75;44;-177;-138;1;0;12;-58;-243;70;-6;65;-2;-5;58;-28
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO ESPÍRITO SANTO - CREDFEDERAL;2083914;b3S;;I;2;VILA VELHA;ES;42156;632;0;88;0;0;0;720;-208;0;0;0;-16;-223;497;9;0;-196;-111;-5;0;1;-19;-321;175;2;177;-3;0;174;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42156;679;0;39;0;0;0;718;0;0;0;0;-24;-24;693;0;0;-183;-85;-1;0;14;1;-256;437;0;437;0;-19;419;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO ABC - COOPER 7;4414354;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42156;683;0;26;0;0;0;709;0;0;0;0;-34;-34;676;0;0;-29;-80;0;13;0;-1;-98;578;0;578;0;0;578;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS PÚBLICOS FEDERAIS, DEFENSORES PÚBLICOS FEDERAIS E DELEGADOS DA POLÍCIA FEDERAL DO DISTRITO FEDERAL;14729710;b3S;;I;2;BRASILIA;DF;42156;661;0;47;0;0;0;708;-115;-193;0;0;-23;-332;376;23;31;-444;-240;-3;0;0;-11;-643;-267;0;-267;0;0;-267;0
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;;I;2;NOVO HAMBURGO;RS;42156;0;0;0;0;707;0;707;0;0;0;0;0;0;707;10;20;-68;-525;-34;0;0;-9;-606;101;0;101;-24;0;77;-29
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SISTEMA FIERGS-CRESUL;92675578;b3S;;I;2;PORTO ALEGRE;RS;42156;667;0;37;0;0;0;704;-3;0;0;0;-7;-10;694;0;0;-80;-100;0;0;0;0;-181;513;0;513;-9;0;505;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DE CHAPECÓ E REGIÃO - CRESOL CREDI CHAPECÓ;4769421;b3S;;I;2;CHAPECO;SC;42156;593;0;110;0;0;0;703;-223;-66;0;0;-30;-319;384;378;1;-322;-341;0;0;22;-79;-341;43;-4;39;0;0;39;0
BM BEZERRA DE MENEZES - PRUDENCIAL;1000084473;n2;;I;2;SAO PAULO;SP;42156;0;0;702;0;0;0;702;0;0;0;0;0;0;702;0;0;0;-118;-102;0;5781;-3365;2196;2898;0;2898;-1022;0;1876;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE BARÃO DE COTEGIPE - CREHNOR NORTE;5996245;b3S;;I;2;BARAO DE COTEGIPE;RS;42156;530;0;167;0;0;0;697;-222;0;0;0;-103;-325;372;79;70;-204;-268;0;0;3;-207;-527;-155;-2;-157;0;0;-157;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DO ESTADO DO RIO DE JANEIRO LTDA.;7755335;b3S;;I;2;RIO DE JANEIRO;RJ;42156;531;0;157;0;0;0;688;-115;0;0;0;-253;-367;321;108;169;-392;-346;-4;0;0;-38;-503;-182;0;-182;0;0;-182;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;;I;2;OSASCO;SP;42156;580;0;106;0;0;0;686;1;0;0;0;20;19;706;0;0;-153;-147;1;0;12;0;-289;416;0;416;0;-27;389;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;;I;2;CAJAMAR;SP;42156;680;0;5;0;0;0;685;1;0;0;0;-50;-51;634;0;0;-36;-160;0;0;14;0;-183;451;0;451;0;0;451;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;;I;2;ITABIRA;MG;42156;647;0;21;0;0;0;668;-31;0;0;0;-34;-65;603;118;0;-324;-196;-5;0;67;-14;-354;249;32;281;-22;0;259;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA E COMÉRCIO DOS RAMOS METALÚRGICO, ELETROMECÂNICO E QUÍMICO DE SOROCABA;49060635;b3S;;I;2;SOROCABA;SP;42156;583;0;78;0;0;0;661;-36;0;0;0;20;-16;645;104;0;-407;-263;-3;0;20;-2;-552;94;1;95;-1;-5;88;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;;I;2;CACAPAVA;SP;42156;604;0;55;0;0;0;660;0;0;0;0;-2;-2;657;0;0;-115;-110;0;0;13;-2;-215;443;0;443;0;0;443;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA DO SUDOESTE - CRESOL NOVA ESPERANÇA DO SUDOESTE;7926510;b3S;;I;2;NOVA ESPERANCA DO SUDOESTE;PR;42156;503;0;155;0;0;0;659;-114;-123;0;0;-111;-348;311;61;49;-174;-166;0;0;17;-64;-278;33;-5;29;-1;-2;25;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;;I;2;CATAGUASES;MG;42156;603;0;55;0;0;0;658;1;0;0;0;14;13;671;23;0;-179;-142;-2;0;36;-24;-288;383;1;384;-2;0;382;-59
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSOCIAÇÃO DE SAÚDE;44588366;b3S;;I;2;CAMPINAS;SP;42156;545;0;109;0;0;0;654;1;0;0;0;13;12;666;0;0;-145;-141;-1;0;23;0;-265;401;4;406;-1;0;404;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;;I;2;ORLANDIA;SP;42156;643;0;9;0;0;0;652;1;-39;0;0;2;-37;614;0;0;-40;-110;0;0;25;0;-125;490;0;490;0;0;490;0
ALBATROSS CCV S.A - PRUDENCIAL;1000082499;n2;;I;2;SAO PAULO;SP;42156;0;0;536;0;110;0;646;0;0;0;0;0;0;646;540;0;-404;-1103;-83;0;15;0;-1035;-389;0;-389;0;0;-389;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;;I;2;PAIM FILHO;RS;42156;439;0;203;0;0;0;642;-243;-38;0;0;-163;-445;197;65;4;-123;-112;0;0;8;-116;-276;-79;0;-79;0;0;-79;0
COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM;8240446;b3S;;I;2;IBIAM;SC;42156;434;0;208;0;0;0;641;-155;-36;0;0;-10;-202;439;5;29;-203;-164;0;0;94;-46;-284;155;17;171;-11;0;160;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;;I;2;SAPIRANGA;RS;42156;602;0;31;0;0;0;633;-92;0;0;0;-121;-213;419;97;123;-82;-254;0;0;30;-35;-122;297;0;297;0;0;297;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;;I;2;SAO PAULO;SP;42156;587;0;44;0;0;0;632;-143;0;0;0;-265;-408;223;0;0;-113;-203;-2;0;40;-81;-360;-137;0;-137;-1;0;-138;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IJUÍ - CREHNOR NOROESTE;7268732;b3S;;I;2;IJUI;RS;42156;592;0;37;0;0;0;629;-82;0;0;0;-56;-139;490;90;58;-213;-367;-8;0;187;-194;-446;44;0;44;0;0;44;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IRINEÓPOLIS - CRESOL IRINEÓPOLIS;9433005;b3S;;I;2;IRINEOPOLIS;SC;42156;553;0;75;0;0;0;628;-161;-47;0;0;-117;-325;303;66;1;-184;-179;0;0;2;-74;-368;-65;-36;-101;0;0;-101;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;b3S;;I;2;SAO PAULO;SP;42156;578;0;47;0;0;0;625;1;-1;0;0;-120;-122;503;0;0;-99;-205;0;0;0;0;-304;199;-5;194;0;0;194;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA SAÚDE EM MACEIÓ - SAUDECRED;5728016;b3S;;I;2;MACEIO;AL;42156;583;0;35;0;0;0;617;-44;0;0;0;-33;-77;541;21;19;-215;-310;-2;0;25;-4;-466;75;0;76;-1;0;74;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;;I;2;CONGONHAS;MG;42156;452;0;164;0;0;0;616;0;0;0;0;-9;-9;607;0;0;-70;-141;0;0;18;-9;-201;407;0;407;0;0;407;0
POLO CC LTDA. - PRUDENCIAL;1000082437;n2;;I;2;PORTO ALEGRE;RS;42156;0;0;0;0;614;0;614;0;0;0;0;0;0;614;0;0;-57;-409;-29;0;0;-2;-497;117;0;117;-28;0;89;-32
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL;10512171;b3S;;I;2;RIO BRANCO DO SUL;PR;42156;498;0;109;0;0;0;607;-62;-56;0;0;-215;-333;274;32;55;-113;-133;0;0;11;-89;-238;36;-6;30;-2;-3;25;0
CHLOE DTVM LTDA. - PRUDENCIAL;1000084318;n2;;I;2;BELO HORIZONTE;MG;42156;0;0;0;0;606;0;606;0;0;0;0;0;0;606;5;0;-62;-593;-21;0;0;-4;-675;-68;27;-41;0;0;-41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;42156;427;0;179;0;0;0;606;-101;0;0;0;-50;-151;455;33;86;-200;-210;-2;0;5;-4;-292;163;1;164;-3;-8;153;0
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;;I;2;RIO DE JANEIRO;RJ;42156;0;0;332;273;0;0;605;-235;-83;0;0;0;-318;287;4;0;-578;-634;-25;0;53;-13;-1193;-906;0;-906;0;0;-906;0
PRIME S/A CCV - PRUDENCIAL;1000082585;n2;;I;2;RIO DE JANEIRO;RJ;42156;0;0;605;0;0;0;605;0;0;0;0;0;0;605;27;0;-537;-732;-30;0;0;0;-1272;-667;3;-664;0;0;-664;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;b3S;;I;2;POCOS DE CALDAS;MG;42156;593;0;10;0;0;0;603;-32;-9;0;0;-27;-67;536;4;0;-231;-145;-1;0;57;-11;-326;209;2;211;1;0;210;0
MS SCMEPP LTDA - PRUDENCIAL;1000083333;n1;;I;2;FORTALEZA;CE;42156;602;0;0;0;0;0;602;0;0;0;0;-83;-83;520;0;0;-29;-128;-28;0;0;-9;-194;326;0;326;-100;0;226;0
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;;I;1;BOA VISTA;RR;42156;13;0;588;0;0;0;600;0;0;0;0;-41;-41;559;2;0;-2075;-441;-30;0;1;0;-2544;-1984;2397;413;-108;0;305;0
UNIÃO ALTERNATIVA CC LTDA. - PRUDENCIAL;1000082396;n2;;I;2;PORTO ALEGRE;RS;42156;0;0;0;0;599;0;599;0;0;0;0;0;0;599;3;19;-77;-403;-29;0;0;-6;-492;107;0;107;-37;0;70;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;;I;2;SAO JOAO DO SUL;SC;42156;423;0;174;0;0;0;597;-220;-39;0;0;-105;-365;232;54;8;-170;-168;0;0;1;-62;-337;-105;-13;-119;0;0;-119;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;;I;2;PORTO ALEGRE;RS;42156;595;0;0;0;0;0;596;-153;0;0;0;-11;-164;432;9;0;-462;-69;0;0;49;-1;-474;-42;3;-39;0;0;-39;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;;I;2;SAO PAULO;SP;42156;527;0;66;0;0;0;593;1;0;0;0;-71;-72;521;0;0;-111;-120;1;0;13;0;-219;303;0;303;0;0;303;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA PERPART E DO IPA - COOPEMATER;11356599;b3S;;I;2;RECIFE;PE;42156;567;0;22;0;0;0;589;1;-15;0;0;-251;-267;322;24;1;-290;-170;-3;0;6;-12;-446;-123;0;-123;1;0;-124;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8652872;b3S;;I;2;SANTA TEREZINHA DO PROGRESSO;SC;42156;516;0;71;0;0;0;587;-138;-27;0;0;-28;-194;393;37;24;-179;-210;0;0;0;-48;-377;17;37;54;0;0;54;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;;I;2;TIMOTEO;MG;42156;583;0;3;0;0;0;586;1;0;0;0;-117;-118;469;0;0;-94;580;0;0;38;-1;522;991;1;992;0;0;992;-120
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;;I;2;MATAO;SP;42156;396;0;187;0;0;0;583;0;0;0;0;-11;-11;572;0;0;-77;-152;1;0;19;0;-210;362;0;362;0;0;362;0
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;;I;2;SOROCABA;SP;42156;0;0;10;0;572;0;582;0;0;0;0;0;0;582;18;0;-150;-391;-29;0;0;-217;-769;-187;2;-185;0;0;-185;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO EXTREMO NORTE DO ESPÍRITO SANTO   CRESOL EXTREMO NORTE ES;7642803;b3S;;I;2;NOVA VENECIA;ES;42156;380;0;199;0;0;0;579;-84;-53;0;0;-88;-225;355;26;96;-183;-187;0;0;17;-64;-296;59;-58;0;-19;-5;-24;-25
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;;I;2;PORTO ALEGRE;RS;42156;575;0;5;0;0;0;579;-17;0;0;0;-38;-56;524;174;0;-193;-350;-6;0;62;-11;-325;199;0;199;-7;0;191;-57
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS;1530136;b3S;;I;2;OSASCO;SP;42156;307;0;272;0;0;0;578;1;0;0;0;8;8;586;0;0;-109;-112;1;0;15;0;-206;380;0;380;0;-5;375;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JARU - CRESOL JARU;10514580;b3S;;I;2;JARU;RO;42156;339;0;234;0;0;0;572;-113;-49;0;0;-33;-195;377;12;79;-173;-143;0;0;14;-96;-306;71;-3;68;1;-6;61;-23
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;;I;2;RIO DE JANEIRO;RJ;42156;571;0;1;0;0;0;572;-61;0;0;0;-194;-255;317;0;0;-252;-129;-1;0;19;0;-363;-46;0;-47;0;0;-47;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;;I;2;JOAO PESSOA;PB;42156;570;0;0;0;0;0;570;-79;0;0;0;-3;-82;489;6;0;-224;-84;0;0;12;0;-289;200;0;200;0;0;200;-86
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;42156;160;0;410;0;0;0;570;0;0;0;0;-42;-42;528;0;0;-48;-93;0;0;0;1;-142;386;0;386;0;0;386;0
CATEDRAL CCTM - PRUDENCIAL;1000082736;n2;;I;2;SALVADOR;BA;42156;0;0;20;0;548;0;568;0;0;0;0;0;0;568;18;0;-105;-439;-31;0;79;0;-477;91;5;97;0;0;97;0
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;;I;2;SAO PAULO;SP;42156;0;0;71;0;490;0;561;0;0;0;0;0;0;561;33;0;-100;-157;-29;0;0;0;-254;308;0;308;-112;0;195;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;;I;2;JACINTO MACHADO;SC;42156;453;0;102;0;0;0;555;-173;-53;0;0;-92;-319;236;41;11;-160;-147;0;0;2;-51;-304;-67;-5;-72;0;0;-72;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;42156;401;0;153;0;0;0;553;-182;-68;0;0;12;-238;316;73;3;-112;-141;0;0;0;-40;-217;99;1;100;0;0;100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;;I;2;JABOTICABAL;SP;42156;429;0;119;0;0;0;548;0;0;0;0;4;4;552;0;0;-150;-94;-1;0;14;1;-231;321;-5;316;0;0;316;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PONTE ALTA - CRESOL PONTE ALTA;9377504;b3S;;I;2;PONTE ALTA;SC;42156;479;0;64;0;0;0;543;-156;-34;0;0;-302;-492;52;47;8;-234;-186;0;0;0;-87;-453;-401;-3;-404;0;0;-404;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;42156;504;0;35;0;0;0;539;1;0;0;0;-168;-169;370;0;0;-75;-81;0;0;12;0;-145;226;0;226;0;0;226;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;42156;333;0;206;0;0;0;539;0;0;0;0;-2;-2;536;0;0;-153;-88;-2;0;14;1;-230;306;0;306;-9;0;297;0
SAFDIÉ DTVM LTDA - PRUDENCIAL;1000083955;n2;;I;2;SAO PAULO;SP;42156;0;0;538;0;0;0;538;0;0;0;0;0;0;538;221;0;-78;-302;-46;0;1;0;-204;334;0;334;-82;0;252;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA;2115870;b3S;;I;2;ITAPIRA;SP;42156;529;0;9;0;0;0;537;-5;-14;0;0;1;-19;518;0;0;-93;-105;1;0;12;-7;-192;325;0;325;0;-9;317;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;;I;2;SAO GONCALO;RJ;42156;516;0;21;0;0;0;536;0;0;0;0;23;23;560;0;0;-308;-271;-2;0;76;0;-504;55;0;55;0;0;55;0
COOPERATIVA DE CRÉDITO DOS TRANSPORTADORES RODOVIÁRIOS E DE LOGÍSTICA DO RIO GRANDE DO SUL - TRANSULCRED;19535009;b3S;;I;2;BENTO GONCALVES;RS;42156;361;0;175;0;0;0;536;-199;0;0;0;-48;-247;289;14;9;-240;-157;1;0;1;-9;-382;-94;0;-93;0;0;-93;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;42156;84;0;449;0;0;0;533;1;0;0;0;24;23;557;0;0;-40;-100;-11;0;12;-35;-173;383;0;383;0;0;383;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CLEVELÂNDIA - CRESOL CLEVELÂNDIA;8801139;b3S;;I;2;CLEVELANDIA;PR;42156;446;0;86;0;0;0;532;-46;-130;0;0;-36;-212;320;62;30;-129;-150;0;0;28;-78;-237;83;-4;79;-1;-2;76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;42156;369;0;163;0;0;0;532;-100;0;0;0;-3;-103;429;57;81;-218;-254;-1;0;7;-9;-337;92;0;92;0;0;91;0
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;;I;2;CURITIBA;PR;42156;0;0;149;0;382;0;531;0;0;0;0;0;0;531;14;0;-160;-309;-26;0;0;0;-482;49;1;50;-6;0;44;-29
TERRA INVESTIMENTOS DTVM;1000084514;n2;;I;2;SAO PAULO;SP;42156;0;0;505;25;0;0;530;0;0;0;0;-443;-443;87;7713;0;-1329;-5777;-894;0;804;-399;118;205;0;205;-309;0;-103;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;;I;2;RIO CLARO;SP;42156;476;0;53;0;0;0;529;-66;0;0;0;-40;-106;423;0;0;0;-222;-1;0;20;-2;-205;219;2;221;0;0;221;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES;2208747;b3S;;I;2;SAO PAULO;SP;42156;417;0;110;0;0;0;527;1;0;0;0;-22;-23;504;0;0;-113;-134;1;0;23;-7;-232;273;4;277;-1;0;275;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO & UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA LTDA ? COOMAR;2588819;b3S;;I;2;BELO HORIZONTE;MG;42156;455;0;69;0;0;0;524;0;0;0;0;-40;-40;484;0;0;-116;-168;1;0;22;-3;-266;218;0;218;0;0;218;-170
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;;I;2;RIO DE JANEIRO;RJ;42156;0;0;522;0;0;0;522;0;0;0;0;0;0;522;147;0;-13;-83;-12;0;7;-8;37;559;0;559;0;0;559;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;;I;2;CHARQUEADAS;RS;42156;412;0;91;0;0;0;503;0;0;0;0;-43;-43;460;0;0;-67;-87;0;0;0;0;-155;305;0;305;0;0;305;-215
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;;I;2;CORONEL FREITAS;SC;42156;367;0;134;0;0;0;500;-146;-58;0;0;-178;-382;118;63;14;-120;-108;0;0;0;-63;-214;-95;24;-71;0;0;-71;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;42156;406;0;93;0;0;0;499;1;0;0;0;44;44;542;0;0;-273;-103;-2;0;13;0;-365;177;0;177;0;0;177;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;42156;494;0;3;0;0;0;497;1;-20;0;0;-5;-25;472;0;0;-209;-88;1;0;15;-55;-338;134;0;134;0;0;134;0
SICOOB CREDICONT - COOPERATIVA ECONOMIA CRÉDITO MÚTUO EMPREGADOS EMPRESAS INDUSTRIAIS, COMERCIAIS,DE ASSIST. TÉCNICA E LOCADORAS, NAS ÁREAS DE METALURGIA E MAT. ELÉTRICO REGIÕES SÃO PAULO E CAMPINAS;56882988;b3S;;I;2;HORTOLANDIA;SP;42156;474;0;19;0;0;0;493;1;0;0;0;-27;-28;466;0;0;-146;-292;1;0;14;0;-425;41;0;41;0;0;41;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;;I;2;BELO HORIZONTE;MG;42156;338;0;155;0;0;0;493;-47;0;0;0;-3;-50;443;0;0;-246;-221;1;0;35;-1;-433;10;-2;8;0;0;8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;;I;2;SAO PAULO;SP;42156;434;0;57;0;0;0;492;1;0;0;0;-35;-35;456;0;0;-66;-102;0;0;12;0;-156;300;0;300;0;-6;294;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;42156;327;0;164;0;0;0;491;-73;-125;0;0;-82;-280;211;73;55;-225;-153;0;0;68;-127;-310;-98;-9;-107;-3;0;-110;0
