Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;;I;2;CARANDAI;MG;41609;180;0;7;0;0;0;187;0;0;0;0;-2;-2;186;0;0;-30;-59;0;0;0;0;-88;97;0;98;0;0;97;-47
CP & FRIZZO - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62264924;n2;;I;2;SAO PAULO;SP;41609;0;0;183;0;0;0;183;0;0;0;0;0;0;183;265;0;-205;-207;-34;0;0;0;-182;1;12;13;0;0;13;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;;I;2;POCOS DE CALDAS;MG;41609;168;0;14;0;0;0;182;0;0;0;0;-1;-1;180;0;0;-71;-69;-1;0;2;0;-140;41;0;41;-5;0;36;-74
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO PPG;3657230;b3S;;I;2;SUMARE;SP;41609;178;0;3;0;0;0;181;0;0;0;0;1;-1;180;0;0;-93;-68;0;0;3;1;-158;22;0;22;0;0;22;-61
GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10749264;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;181;0;0;0;181;0;0;0;0;0;0;181;1561;0;-52;-446;-145;0;0;0;918;1099;0;1099;-428;0;671;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;;I;2;SAO PAULO;SP;41609;161;0;20;0;0;0;180;0;0;0;0;-17;-17;163;0;0;0;-107;0;0;8;-17;-116;47;0;47;0;0;47;-100
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA S DE PERNAMBUCO E DO SEBRAE DE ALAGOAS - COOPESPE;2039597;b3S;;I;2;RECIFE;PE;41609;147;0;31;0;0;0;179;-40;0;0;0;-13;-54;125;27;0;-37;-118;-3;0;2;-2;-131;-6;0;-6;-3;-6;-15;0
BOM CRÉDITO   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;5669150;n1;;I;2;VOLTA REDONDA;RJ;41609;177;0;0;0;0;0;177;0;-1;0;0;-20;-22;155;71;0;-40;-120;-12;0;0;-5;-106;49;0;49;-5;-1;43;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO EDUCACIONAL DE BARRETOS - COOPERFEB;2846074;b3S;;I;2;BARRETOS;SP;41609;157;0;20;0;0;0;177;0;0;0;0;9;9;186;0;0;-33;-77;0;0;0;0;-109;77;0;77;0;0;77;-107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MICRO E PEQUENOS EMPRESÁRIOS E MICROEMPREENDEDORES DE CABREÚVA E LOUVEIRA - SICOOB CREDESP;8541626;b3S;;I;2;CABREUVA;SP;41609;145;0;31;0;0;0;176;-29;0;0;0;-92;-121;55;12;63;-181;-117;-2;0;2;-6;-227;-172;0;-172;0;0;-172;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;;I;2;OTACILIO COSTA;SC;41609;167;0;7;0;0;0;174;-54;0;0;0;-38;-92;82;0;0;-25;-48;0;0;3;0;-71;12;0;12;0;0;12;0
UNICREF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA UNIMED DE MANAUS LTDA.;34503581;b3S;;I;2;MANAUS;AM;41609;173;0;0;0;0;0;173;0;0;0;0;-53;-53;120;17;0;-92;-64;1;0;6;0;-134;-14;-20;-34;0;0;-34;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;;I;2;VITORIA;ES;41609;165;0;7;0;0;0;172;0;0;0;0;-14;-14;158;0;0;-76;-49;1;0;29;0;-97;62;0;62;0;0;61;-55
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ELEKTRO;56396682;b3S;;I;2;RIO CLARO;SP;41609;171;0;1;0;0;0;172;-1;-24;0;0;-24;-49;122;0;0;-41;-99;0;0;29;0;-111;11;0;11;0;0;11;0
CREDILON SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR DA REGIAO DE LONDRINA LTDA;4223451;n1;;I;2;LONDRINA;PR;41609;169;0;0;0;0;0;169;0;-57;0;0;0;-56;113;6;0;-60;-76;-3;0;0;0;-134;-21;-14;-36;0;0;-36;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;n1;;I;2;IBIA;MG;41609;152;0;16;0;0;0;169;0;0;0;0;-48;-48;120;0;16;-18;-31;-9;0;1;-2;-43;77;0;77;-8;0;69;-45
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;;I;2;ADAMANTINA;SP;41609;140;0;28;0;0;0;168;0;0;0;0;0;0;167;0;0;-19;-49;0;0;73;0;4;171;61;232;-15;0;217;-114
CONSEGTUR CORRETORA DE CÂMBIO LTDA.;15168152;n2;;I;2;SALVADOR;BA;41609;0;0;0;0;167;0;167;0;0;0;0;0;0;167;24;0;-69;-99;-9;0;0;1;-154;13;0;13;0;0;13;0
SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;9210106;n1;;I;2;BELEM;PA;41609;167;0;0;0;0;0;167;0;0;0;0;-23;-23;144;0;25;-26;-42;0;0;0;-2;-45;99;0;99;-24;0;75;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MARILENA - CRESOL MARILENA;11212010;b3S;;I;2;MARILENA;PR;41609;139;0;28;0;0;0;167;-17;-36;0;0;3;-50;117;11;29;-42;-59;0;0;13;-24;-73;45;0;45;0;-2;43;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;;I;2;IGACI;AL;41609;123;0;42;0;0;0;165;-16;-30;0;0;-2;-48;118;0;0;-56;-44;0;0;0;0;-101;17;0;17;0;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MAXION LTDA.;44378586;b3S;;I;2;CONTAGEM;MG;41609;164;0;0;0;0;0;164;0;0;0;0;-4;-4;160;0;0;-47;-18;0;0;5;0;-60;100;0;101;0;0;101;0
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE SILVÂNIA-GO;8178439;b3S;;I;2;SILVANIA;GO;41609;156;0;8;0;0;0;164;-22;0;0;0;51;29;193;1;2;-53;-49;-3;0;81;-103;-123;70;0;70;0;0;70;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PARANACITY - CRESOL PARANACITY;11346312;b3S;;I;2;PARANACITY;PR;41609;147;0;16;0;0;0;163;-11;-20;0;0;-53;-83;79;4;27;-48;-65;0;0;104;-21;1;80;0;80;0;0;80;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;;I;2;SAPUCAIA DO SUL;RS;41609;155;0;7;0;0;0;162;0;0;0;0;1;1;162;0;0;-63;-32;0;0;0;-2;-98;64;12;76;-2;0;74;-127
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS CIAS DE ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM - COOPERCO;83321554;b3S;;I;2;BELEM;PA;41609;158;0;3;0;0;0;161;0;-4;0;0;1;-2;159;19;0;-60;-68;-1;0;0;-7;-118;41;1;43;-2;0;41;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO ESPÍRITO SANTO LTDA. - CECOOPES;5790149;b3C;;I;2;VITORIA;ES;41609;58;0;103;0;0;0;161;-139;0;0;0;1;-138;23;0;1;-143;-353;-5;0;480;-3;-23;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA INDÚSTRIAS;91018408;b3S;;I;2;GRAVATAI;RS;41609;158;0;2;0;0;0;159;0;0;0;0;-8;-8;152;0;0;-53;-25;0;0;0;0;-78;73;0;73;0;-2;72;0
ONNIX CORRETORA DE CÂMBIO LTDA.;7333726;n2;;I;2;PORTO ALEGRE;RS;41609;0;0;0;0;159;0;159;0;0;0;0;0;0;159;915;0;-527;-212;-96;0;0;0;80;239;0;239;-84;-211;-56;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;;I;2;SAO PAULO;SP;41609;67;0;92;0;0;0;158;0;0;0;0;-7;-7;151;0;29;0;-63;-2;0;1;-9;-45;106;43;149;-12;0;136;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI E IEL - CREDFISP LTDA.;5747018;b3S;;I;2;CAMPINA GRANDE;PB;41609;150;0;8;0;0;0;157;0;0;0;0;-15;-15;143;0;0;-54;-13;0;0;0;0;-68;75;1;74;0;0;74;-80
RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;72600026;n2;;I;2;SAO PAULO;SP;41609;0;0;153;0;0;0;153;0;0;0;0;0;0;153;7900;0;-3697;-2781;-631;0;50;-90;751;904;-73;831;-406;-900;-475;0
SOROCABA CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;8430732;n1;;I;2;SOROCABA;SP;41609;152;0;0;0;0;0;152;0;0;0;0;-42;-42;110;1;4;-2;-41;-3;0;0;-129;-170;-60;0;-60;-1;0;-61;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALTO PARANÁ - CRESOL ALTO PARANÁ;11453724;b3S;;I;2;ALTO PARANA;PR;41609;103;0;48;0;0;0;151;-33;-26;0;0;1;-60;91;12;22;-35;-57;0;0;11;-47;-94;-3;0;-3;0;-2;-5;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA EDITORA GLOBO - CREDGLOBO;1380386;b3S;;I;2;SAO PAULO;SP;41609;122;0;26;0;0;0;148;0;0;0;0;1;1;149;0;0;-106;-45;1;0;6;-1;-146;3;0;3;0;0;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA;20177390;b3S;;I;2;UBA;MG;41609;147;0;0;0;0;0;147;0;0;0;0;-7;-7;140;0;0;-22;-34;0;0;0;0;-56;84;0;84;0;0;84;-60
APEAL - CREDITO IMOBILIARIO S/A;12719654;n1;;I;2;MACEIO;AL;41609;58;0;9;0;0;80;147;0;0;0;0;-113;-113;34;70;0;-58;-152;-9;0;22;-21;-146;-112;8;-105;0;0;-105;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO COPERSUCAR E CTC - UNICOPER;977212;b3S;;I;2;SAO PAULO;SP;41609;133;0;14;0;0;0;147;0;0;0;0;40;40;187;0;0;0;-129;0;0;4;0;-125;62;0;62;0;0;62;-31
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON LTDA.;43553049;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41609;147;0;0;0;0;0;147;0;0;0;0;0;0;147;0;0;-21;-48;0;0;4;1;-66;81;0;81;0;-3;78;-71
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CORREIAS MERCÚRIO;67607564;b3S;;I;2;JUNDIAI;SP;41609;122;0;23;0;0;0;145;0;0;0;0;-7;-7;138;0;0;-40;-37;0;0;0;-2;-79;60;0;60;0;-4;56;-85
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;;I;2;RIO DE JANEIRO;RJ;41609;130;0;15;0;0;0;145;0;0;0;0;4;4;149;0;0;-186;-144;1;0;147;-3;-186;-37;1;-38;0;0;-38;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE NOVA ESPERANÇA - CRESOL NOVA ESPERANÇA;11369294;b3S;;I;2;NOVA ESPERANCA;PR;41609;117;0;25;0;0;0;142;-20;-19;0;0;0;-39;103;4;24;-53;-55;0;0;7;-21;-94;9;0;9;0;0;9;0
GÁVEA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;7253654;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;138;0;0;0;138;0;0;0;0;0;0;138;4068;0;-713;-797;-277;0;0;0;2281;2419;0;2419;-176;-1939;305;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE LTDA;29283884;b3S;;I;2;NITEROI;RJ;41609;136;0;0;0;0;0;136;-12;-2;0;0;-4;-18;119;632;0;-777;-190;-22;0;157;-1;-201;-82;52;-31;0;0;-31;0
EXIM CORRETORA DE CAMBIO LTDA;73302408;n2;;I;2;PORTO ALEGRE;RS;41609;0;0;0;0;134;0;134;0;0;0;0;0;0;134;2;0;0;-150;-18;0;149;0;-18;117;0;117;-60;0;57;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DISTRIBUIDORES DE BEBIDAS DO ESTADO DE SÃO PAULO - SICOOB CREDIBESP;7753938;b3S;;I;2;SAO PAULO;SP;41609;124;0;10;0;0;0;134;0;0;0;0;-27;-27;108;0;0;-21;-107;0;0;3;0;-125;-18;1;-18;0;0;-18;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS INSTITUIÇÕES DE SERVIÇO SOCIAL AUTÔNOMOEM MANAUS LTDA.;2321862;b3S;;I;2;MANAUS;AM;41609;132;0;0;0;0;0;132;0;0;0;0;-3;-3;129;5;0;-59;-23;0;0;0;0;-77;52;0;52;0;0;52;-26
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA ESTÂNCIA TURÍSTICA DE RIBEIRÃO PIRES - CREDIRP;4587402;b3S;;I;2;RIBEIRAO PIRES;SP;41609;127;0;4;0;0;0;131;0;0;0;0;-2;-2;128;0;0;0;-18;0;0;4;-30;-44;84;0;84;0;0;84;-82
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;;I;2;CERQUILHO;SP;41609;92;0;36;0;0;0;128;0;0;0;0;1;1;129;0;0;0;-59;0;0;3;0;-56;73;0;73;0;0;73;-89
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;;I;2;BELO HORIZONTE;MG;41609;127;0;0;0;0;0;127;-5;0;0;0;1;-3;124;7;0;-6;-40;1;0;0;0;-39;85;0;85;1;0;84;-26
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPMAIALUIZA.;2093154;b3S;;I;2;JOAO PESSOA;PB;41609;114;0;13;0;0;0;127;0;0;0;0;-27;-27;99;0;0;-24;-50;0;0;0;1;-76;24;1;25;0;0;24;0
FLEX SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;7584094;n1;;I;2;BELO HORIZONTE;MG;41609;126;0;0;0;0;0;126;0;0;0;0;-91;-91;35;0;7;-21;-12;-7;0;9;-2;-26;9;0;9;-8;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52218849;b3S;;I;2;SAO PAULO;SP;41609;115;0;11;0;0;0;125;0;0;0;0;-4;-4;122;0;0;-62;-50;0;0;3;0;-109;13;0;13;0;0;13;-35
COOPCRAL - COOPERATIVA DE CRÉDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA.;8202793;b3S;;I;2;ARAPIRACA;AL;41609;115;0;9;0;0;0;125;1;-23;0;0;-21;-44;81;11;0;-11;-31;0;0;4;-7;-34;46;0;46;-3;0;43;0
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE OLIVEIRA DOS BREJINHOS - ECOSOL/OLIVEIRA DOS BREJINHOS;5428587;b3S;;I;2;OLIVEIRA DOS BREJINHOS;BA;41609;123;0;1;0;0;0;124;-33;0;0;0;3;-29;95;0;0;-38;-41;0;0;1;-8;-87;8;-24;-15;0;0;-15;0
FUTURA SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR LTDA.;6039009;n1;;I;2;JOAO PESSOA;PB;41609;122;0;0;0;0;0;122;0;0;0;0;-13;-13;110;0;3;0;-22;0;0;0;-3;-22;87;0;87;-30;0;57;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA FABRIMAR S.A. INDUSTRIA E COMERCIO LTDA;42240382;b3S;;I;2;RIO DE JANEIRO;RJ;41609;110;0;11;0;0;0;121;0;0;0;0;1;1;122;0;0;0;-54;0;0;40;0;-13;109;0;109;0;0;109;-49
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;;I;2;SAO GONCALO;RJ;41609;108;0;13;0;0;0;121;0;0;0;0;2;2;124;19;0;-43;-51;0;0;12;0;-64;60;0;60;-10;0;50;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS,  ADMINISTRADORES E ECONOMISTAS DE MACEIÓ/AL, CONTCRED MACEIÓ;3056109;b3S;;I;2;MACEIO;AL;41609;114;0;7;0;0;0;121;-21;0;0;0;-68;-89;32;34;11;-89;-92;-1;0;1;0;-137;-105;-174;-279;-5;0;-285;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;;I;2;JUIZ DE FORA;MG;41609;112;0;8;0;0;0;120;0;0;0;0;1;1;121;0;0;-56;-27;1;0;0;0;-83;38;0;38;1;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1499278;b3S;;I;2;POUSO ALEGRE;MG;41609;119;0;0;0;0;0;119;0;0;0;0;-6;-6;112;0;0;-42;-45;0;0;4;0;-82;30;0;30;0;0;30;-25
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS E ENTIDADES DA AREA DE CIENCIA E   TECNOLOGIA;2145770;b3S;;I;2;RIO DE JANEIRO;RJ;41609;115;0;3;0;0;0;118;-4;0;0;0;6;2;121;5;0;-85;-52;1;0;8;0;-124;-4;0;-4;0;0;-4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELETRICAS DO PARÁ - COECELPA;1120042;b3S;;I;2;BELEM;PA;41609;42;0;76;0;0;0;118;0;0;0;0;4;4;122;54;0;-75;-132;-3;0;69;-9;-95;27;0;27;-1;0;26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MABE CAMPINAS ELETRODOMÉSTICOS LTDA.;44589760;b3S;;I;2;CAMPINAS;SP;41609;116;0;2;0;0;0;118;0;0;0;0;16;16;134;0;0;-18;-51;0;0;3;0;-67;67;0;67;0;0;67;-65
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALSTOM;88043187;b3S;;I;2;CANOAS;RS;41609;108;0;7;0;0;0;115;-7;-8;0;0;4;-11;105;0;0;-26;-29;0;0;0;-76;-131;-26;0;-26;0;0;-26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS DIÁRIOS E EMISSORAS ASSOCIADOS DE BELO HORIZONTE LTDA.;17415654;b3S;;I;2;BELO HORIZONTE;MG;41609;113;0;0;0;0;0;113;0;0;0;0;-74;-74;39;0;0;-161;-81;1;0;0;0;-242;-203;0;-203;0;0;-203;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBAITI - CRESOL IBAITI;11239236;b3S;;I;2;IBAITI;PR;41609;85;0;28;0;0;0;113;-14;-27;0;0;4;-38;75;7;15;-42;-56;0;0;25;-6;-57;18;0;18;0;-2;16;0
SAFDIÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;5389174;n2;;I;2;SAO PAULO;SP;41609;0;0;112;0;0;0;112;0;0;0;0;0;0;112;852;0;-2155;-1749;-69;0;1;1;-3120;-3008;19;-2989;0;0;-2989;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO METALAC - COOPERMETA;65594772;b3S;;I;2;SOROCABA;SP;41609;80;0;32;0;0;0;112;0;0;0;0;2;2;114;0;0;-41;-42;0;0;5;0;-79;35;0;35;0;-4;31;-49
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM SANEAMENTO BÁSICO NO ESTADO DO ESPÍRITO SANTO - CECMESB-ES;27418557;b3S;;I;2;VITORIA;ES;41609;107;0;3;0;0;0;110;1;0;0;0;2;1;112;0;2;-79;-56;1;0;37;-1;-98;13;0;13;0;0;13;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SUL CAPIXABA - CRESOL SUL CAPIXABA;7707311;b3S;;I;2;MUQUI;ES;41609;91;0;17;0;0;0;108;-20;-13;0;0;-5;-38;70;5;14;-35;-77;0;0;4;-28;-117;-47;0;-47;0;0;-47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO PARA O DESENVOLVIMENTO DA EDUCAÇÃO;64764129;b3S;;I;2;SAO PAULO;SP;41609;86;0;22;0;0;0;108;0;0;0;0;4;4;111;0;0;0;-80;0;0;0;-3;-84;27;7;34;0;0;34;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;;I;2;SAO PAULO;SP;41609;105;0;2;0;0;0;107;0;0;0;0;-4;-4;103;0;0;-29;-42;0;0;3;0;-70;34;0;34;0;0;34;-54
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE;90560434;b3S;;I;2;PORTO ALEGRE;RS;41609;105;0;1;0;0;0;106;-10;0;0;0;-19;-29;77;0;0;-32;-38;0;0;1;0;-70;7;0;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;;I;2;PORTO ALEGRE;RS;41609;97;0;7;0;0;0;104;-7;-5;0;0;1;-11;92;0;0;-90;-38;0;0;2;-1;-127;-35;0;-35;0;0;-35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA - COOPSOL;5658367;b3S;;I;2;SALVADOR;BA;41609;103;0;0;0;0;0;103;0;0;0;0;1;1;103;9;0;-24;-20;0;0;0;0;-35;68;0;68;0;0;68;-37
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE RIO VERDE;5370947;b3S;;I;2;RIO VERDE;GO;41609;94;0;8;0;0;0;102;-3;0;0;0;-37;-40;63;0;5;-20;-4;-3;0;13;-51;-60;2;0;2;0;0;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;;I;2;JABOTICABAL;SP;41609;101;0;0;0;0;0;102;0;-3;0;0;-36;-39;62;0;0;-13;-78;0;0;6;0;-86;-23;-4;-28;0;0;-28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO LITORAL NORTE DO RIO GRANDE DO SUL   CRESOL COOPERSLIN;11051952;b3S;;I;2;TORRES;RS;41609;96;0;6;0;0;0;101;-10;-13;0;0;1;-24;78;55;0;-56;-42;0;0;0;-13;-56;21;0;21;0;0;21;0
EUROINVEST S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;34190991;n2;;I;2;RIO DE JANEIRO;RJ;41609;0;0;101;0;0;0;101;0;0;0;0;0;0;101;180;0;-11;-56;-13;0;5;-9;96;197;0;197;-98;0;99;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO USINA PAINEIRAS LTDA - CRED-PAN;27140946;b3S;;I;2;ITAPEMIRIM;ES;41609;98;0;0;0;0;0;98;0;0;0;0;21;21;119;0;0;-17;-37;0;0;18;0;-36;83;0;83;0;0;83;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SUPERINTENDÊNCIA REGIONAL DE BELÉM DA COMPANHIA DE PESQUISA DE RECURSOS MINERAIS LTDA.;83327486;b3S;;I;2;BELEM;PA;41609;83;0;11;0;0;0;95;0;0;0;0;-7;-7;88;1;0;-14;-48;0;0;8;-2;-54;34;0;34;0;0;34;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ALTO DO VALE DO TAQUARI - CRESOL ALTOCREDI;7356021;b3S;;I;2;ILOPOLIS;RS;41609;84;0;11;0;0;0;94;-22;-27;0;0;-11;-60;35;20;0;-56;-65;0;0;182;-18;63;97;0;97;0;0;97;0
RB CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89960090;n2;;I;2;SAO PAULO;SP;41609;0;0;94;0;0;0;94;0;0;0;0;0;0;94;1840;0;-290;-404;-182;0;0;-1;963;1056;0;1056;-330;-102;624;-70
